prof,awards,famous,height,dob,birthplace
Actress,no awards no nominations,"Indiana Jones and the Last Crusade,A View to a Kill,Major League II,Rise Roar Revolt",1.75 m,"November 11, 1966","Dublin, Ireland"
"Actor,Writer,Producer",no awards no nominations,"Hunters,Swan Song,Bacurau,Downsizing",(1.78 m,October 14,"Cologne, Germany"
"Actress,Director,Producer",no awards no nominations,"Dan in Real Life,A Serious Man,Transparent,Doctor Strange",1.70 m,"September 30, 1969","Chicago, Illinois, USA"
"Actress,Producer",no awards no nominations,"Masters of the Universe,Friends,The Wedding Singer,Romeo + Juliet",1.70 m,"February 17, 1935","Halifax, Yorkshire, England, UK"
"Actress,Art Department,Producer",no awards no nominations,"Pulp Fiction,Bride of Chucky,She's All That,Of Mice and Men",(1.72 m,"July 28, 1969","Los Angeles, California, USA"
Actress,no awards no nominations,"The Umbrella Academy,Baymax,Tusk,Identity Thief",1.65 m,July 29,"Miami, Florida, USA"
"Actor,Producer,Director",no awards no nominations,"L.A. Confidential,The Green Mile,Star Trek: First Contact,The General's Daughter",2.01 m,"January 27, 1940","Los Angeles, California, USA"
"Actor,Additional Crew",no awards no nominations,"The Imitation Game,Johnny English Strikes Again,And When Did You Last See Your Father?,One Day",1.85 m,"March 25, 1989","London, England, UK"
"Actor,Producer,Director",no awards no nominations,"Franklin & Bash,NYPD Blue,The Passage,Pitch",(1.80 m,"March 1, 1974","Panorama City, California, USA"
"Actor,Composer,Director",no awards no nominations,"The Dirt,Good Mourning,Captive State,Downfalls High",1.93 m,"April 22, 1990","Houston, Texas, USA"
"Actor,Producer,Director",no awards no nominations,"Burn Notice,Changeling,Sicario 2: Soldado,Hitch",3 m,"May 11, 1968","Amesbury, Massachusetts, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"So I Married an Axe Murderer,The Vanishing,The Jane Austen Book Club,Greedy",1.63 m,"September 21, 1961","New York City, New York, USA"
"Actor,Producer,Director",no awards no nominations,"Veronica Mars,Galaxy Quest,Artificial Intelligence: AI,Veronica Mars",1.63 m,"February 14, 1963","Toronto, Ontario, Canada"
"Actor,Producer,Writer",no awards no nominations,"Gone Baby Gone,Manchester by the Sea,The Assassination of Jesse James by the Coward Robert Ford,Out of the Furnace",1.75 m,"August 12, 1975","Falmouth, Massachusetts, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Reservoir Dogs,Bad Lieutenant,The Grand Budapest Hotel,Pulp Fiction",1.73 m,"May 13, 1939","Brooklyn, New York, USA"
Actress,no awards no nominations,"Modern Family,Distance,Child Star Psychologist 2 with Kiernan Shipka,Paradise Run",(1.61 m,"June 6, 2007","Santa Monica, California, USA"
"Writer,Director,Producer",no awards no nominations,"Violet,Five Minutes,Family Ties,Arrested Development",1.68 m,"February 19, 1966","Rye, New York, USA"
"Actor,Producer,Director",no awards no nominations,"The Office,Super,Cooties,My Super Ex-Girlfriend",1.88 m,"January 20, 1966","Seattle, Washington, USA"
"Writer,Producer,Music Department",no awards no nominations,"Family Guy,American Dad!,Ted,A Million Ways to Die in the West",(1.80 m,"October 26, 1973","Kent, Connecticut, USA"
"Actor,Executive,Writer",no awards no nominations,"The Legend of Vox Machina,Critical Role,Avengers Assemble,Sofia the First",1.93 m,"August 3, 1981","Dallas, Texas, USA"
Actress,no awards no nominations,"World War Z,If I Stay,Sabotage,Gangster Squad",1.57 m,"September 22, 1975","Houston, Texas, USA"
"Actress,Producer,Executive",no awards no nominations,"The Candidate of Manchuria,Murder, She Wrote,Anastasia,Beauty and the Beast",1.73 m,"October 16, 1925","Regent's Park, London, England, UK"
"Actress,Producer,Additional Crew",no awards no nominations,"Jurassic World Dominion,The Harder They Fall,Fatherhood,Someone Great",1.68 m,"May 30, 1989","Jessup, Maryland, USA"
Actress,no awards no nominations,"Prospect,Yellowjackets,The Book of Boba Fett,The Boogeyman",1.68 m,"October 18, 2000","Chicago, Illinois, USA"
"Actor,Director,Producer",no awards no nominations,"National Lampoon's Animal House,The West Wing,Hart of Dixie,Virgin River",1.88 m,"December 31, 1947","Glendale, California, USA"
"Actor,Writer,Director",no awards no nominations,"Fargo,Magnolia,Shameless,Boogie Nights",1.75 m,"March 13, 1950","Miami, Florida, USA"
"Actor,Writer,Producer",no awards no nominations,"Fauda,Hit and Run,6 Underground,Operation Finale",1.70 m,"November 24, 1971","Jerusalem, Israel"
"Actress,Director,Writer",no awards no nominations,"Twelve Monkeys,The General's Daughter,Short Cuts,The Last of the Mohicans",(1.72 m,"August 18, 1958","Los Angeles, California, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Ally McBeal,According to Jim,Summer School,Melrose Place",1.68 m,"November 8, 1967","San Francisco, California, USA"
Actress,no awards no nominations,"The Black Dahlia,The L Word,Bloodline",1.60 m,"January 25, 1975","Toronto, Ontario, Canada"
"Actress,Producer,Soundtrack",no awards no nominations,"The Babadook,Assassin's Creed,True History of the Kelly Gang,Miss Fisher and the Crypt of Tears",1.68 m,"January 19, 1970","Hobart, Tasmania, Australia"
"Actress,Producer",no awards no nominations,"Man of Steel,Vantage Point,Munich,Angels & Demons",(1.69 m,"June 28, 1969","Tel Aviv, Israel"
"Actor,Producer,Writer",no awards no nominations,"Clash of the Titans,L.A. Law,Movie Movie,Mad Men",(1.80 m,"October 30, 1951","Pasadena, California, USA"
"Writer,Director,Producer",no awards no nominations,"Diary of a Mad Black Woman,Madea's Family Reunion,Gone Girl,Madea Goes to Jail",1.96 m,"September 14, 1969","New Orleans, Louisiana, USA"
"Actress,Producer,Executive",no awards no nominations,"Twister,The Lost Boys,Still Standing,Sixteen Candles",1.65 m,"October 28, 1965","Chicago, Illinois, USA"
"Actress,Soundtrack",no awards no nominations,"Titanic,The Invisible Man,The Old Dark House,Rebecca of Sunnybrook Farm",(1.61 m,"July 4, 1910","Santa Monica, California, USA"
"Actress,Soundtrack",no awards no nominations,"Land of the Lost,Timeline,Goal! The Dream Begins,Limitless",1.65 m,"July 12, 1976","Rochdale, Lancashire, England, UK"
"Actor,Producer,Writer",no awards no nominations,"The Hangover,Birdman or (The Unexpected Virtue of Ignorance),Due Date,The LEGO Batman Movie",1.70 m,"October 1, 1969","Wilkesboro, North Carolina, USA"
"Producer,Director,Writer",no awards no nominations,"Logan,Ford v. Ferrari,Walk the Line,Heavy",3 m,"December 16, 1963","New York City, New York, USA"
"Actress,Producer,Editor",no awards no nominations,"The King of Queens,Leah Remini: Scientology and the Aftermath,Second Act,Old School",1.60 m,"June 15, 1970","Brooklyn, New York City, New York, USA"
"Actress,Composer,Producer",no awards no nominations,"In the Heights,Miss Bala,Batgirl,How to Win Friends and Disappear People",1.68 m,"January 7, 1995","The Bronx, New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Victor/Victoria,Desperate Housewives,Clue,Cinderella",1.73 m,"August 16, 1946","New York City, New York, USA"
Actress,no awards no nominations,"Belfast,Extraordinary,Dead Shot,Tell Me Everything",1.63 m,"August 16, 1946","New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"The Perks of Being a Wallflower,Grey's Anatomy,Legion,After the Sunset",(1.74 m,"October 13, 1967","San Jose, California, USA"
"Actress,Director,Writer",no awards no nominations,"Run Lola Run,The Bourne Identity,The Bourne Supremacy,Der Krieger und die Kaiserin",(1.74 m,"July 22, 1974","Münster, North Rhine-Westphalia, Germany"
"Actress,Producer,Director",no awards no nominations,"Benny and Joon,Some Kind of Wonderful,Vreli Dani U Alabami,Bad Girls",1.63 m,"June 28, 1966","New York City, New York, USA"
"Actor,Producer,Writer",no awards no nominations,"Shang-Chi and the Legend of the Ten Rings,Kim's Convenience,Taken,Blood and Water",(1.80 m,"April 19, 1989","Harbin, China"
"Actress,Soundtrack",no awards no nominations,"Fired Up!,Sorority Row,Keith,Even Stevens",1.63 m,"March 4, 1986","San Diego, California, USA"
"Actress,Director",no awards no nominations,"The King's Speech,Lucky Man,Nurse Jackie,House of the Dragon",(1.78 m,"July 31, 1971","London, England, UK"
"Actress,Producer,Executive",no awards no nominations,"ER,Ghost Ship,City Island,Snakes on a Plane",1.68 m,"June 8, 1966","Spring Valley, New York, USA"
"Actor,Producer",no awards no nominations,"Yellowstone,Eileen,God's Country,The Twilight Zone",1.68 m,November 3,"Mount Vernon, Linn County, Iowa, USA"
"Actress,Writer,Producer",no awards no nominations,"Luckiest Girl Alive,Succession,Mr. Mercedes,The Marvelous Mrs. Maisel",1.70 m,"May 31, 1989","Denver, Colorado, USA"
"Actress,Director,Writer",no awards no nominations,"Chasing Amy,Dazed and Confused,Big Daddy,Animal",1.63 m,"January 9, 1968","Little Rock, Arkansas, USA"
"Actress,Producer,Writer",no awards no nominations,"Secret Diary of a Call Girl,Doctor Who,I Hate Suzie,Mansfield Park",(1.66 m,"September 22, 1982","Swindon, Wiltshire, England, UK"
"Actor,Producer,Soundtrack",no awards no nominations,"Children of Men,Closer,Gosford Park,Inside Man",(1.87 m,"October 3, 1964","Keresley, Coventry, Warwickshire, England, UK"
"Actor,Director,Stunts",no awards no nominations,"The Godfather,Thief,Rollerball,Misery",(1.76 m,"March 26, 1940","The Bronx, New York, USA"
"Actor,Additional Crew,Producer",no awards no nominations,"Crazy Rich Asians,Shadowhunters: The Mortal Instruments,Glee,Step Up 2: The Streets",(1.80 m,"April 28, 1982","Puerto Limón, Costa Rica"
"Actress,Producer,Director",no awards no nominations,"Fatal Attraction,The Wife,Guardians of the Galaxy,Dangerous Liaisons",1.65 m,"March 19, 1947","Greenwich, Connecticut, USA"
"Actress,Soundtrack",no awards no nominations,"Spooks,River,Unforgotten,Four Weddings and a Funeral",1.63 m,"May 15, 1970","Stepney, London, England, UK"
"Actress,Producer,Soundtrack",no awards no nominations,"Brady Bunch,The Brady Bunch Variety Hour,The Brady Bunch Movie,Shakes the Clown",1.60 m,"February 14, 1934","Dale, Indiana, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Gosford Park,The Mothman Prophecies,Women in Love,The Sum of All Fears",1.75 m,"February 17, 1934","Allestree, Derbyshire, England, UK"
"Actress,Soundtrack",no awards no nominations,"Music,The Book of Henry,The Fallout,West Side Story",1.70 m,"September 30, 2002","Pittsburgh, Pennsylvania, USA"
"Actress,Producer,Director",no awards no nominations,"August: Osage County,Blonde,I, Tonya,Black Mass",1.75 m,"July 1, 1971","Medford, Massachusetts, USA"
"Actor,Producer,Additional Crew",no awards no nominations,"Friday the 13th,Transformers,Meet the Spartans,Accepted",3 m,"November 4, 1982","Victorville, California, USA"
"Actress,Writer,Producer",no awards no nominations,"The Goonies,The Mosquito Coast,Parenthood,Beautiful Girls",1.65 m,"November 16, 1970","New York City, New York, USA"
"Actor,Producer,Director",no awards no nominations,"Outsiders,Hitcher,E.T. The Extra-Terrestrial,Red Dawn",(1.78 m,"December 7, 1966","Los Angeles, California, USA"
"Actor,Composer,Music Department",no awards no nominations,"Hamilton,In the Heights,Mary Poppins Returns,Tick, Tick... Boom!",1.75 m,"January 16, 1980","New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Spring Breakers,Pretty Little Liars,Pixels,Fab Five: The Texas Cheerleader Scandal",1.65 m,"December 18, 1989","Long Beach, California, USA"
"Actor,Writer,Producer",no awards no nominations,"Into the Wild,Speed Racer,The Girl Next Door,The Darkest Hour",1.70 m,"March 13, 1985","Palms, California, USA"
"Actress,Soundtrack",no awards no nominations,"Basic Instinct,Waterworld,The Firm,Sliding Doors",1.70 m,"June 10, 1963","Tulsa, Oklahoma, USA"
Actress,no awards no nominations,"The Guardian,The Guiding Light,Nash Bridges,Damages",1.55 m,"January 19, 1969","Kansas City, Missouri, USA"
Actress,no awards no nominations,"E.T. The Extra-Terrestrial,Under Siege,The Blob,The Beverly Hillbillies",(1.68 m,"September 29, 1969","Glendale, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Mrs. Doubtfire,The Hot Chick,Brotherly Love,Boy Meets World",1.73 m,"February 11, 1980","Abington, Pennsylvania, USA"
"Actress,Director,Writer",no awards no nominations,"Westworld,Pride & Prejudice,Inception,Radio Rock",1.73 m,"September 26, 1985","Hertfordshire, England, UK"
"Actress,Director,Writer",no awards no nominations,"Alice in Wonderland,Stoker,Crimson Peak,Only Lovers Left Alive",1.63 m,"October 25, 1989","Canberra, Australian Capital Territory, Australia"
"Actor,Producer,Soundtrack",no awards no nominations,"Terminator 2: Judgment Day,Detroit Rock City,American History X,The Green Hornet",1.65 m,"August 2, 1977","Glendale, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Tenet,BlacKkKlansman,Malcolm & Marie,Amsterdam",1.75 m,"July 28, 1984","Los Angeles, California, USA"
"Actor,Soundtrack",no awards no nominations,"Uncle Frank,Dear Evan Hansen,The Girl from Plainville,Law & Order: Special Victims Unit",1.73 m,"June 10, 1995","Lexington, Kentucky, USA"
"Actor,Producer,Writer",no awards no nominations,"Schitt's Creek,Rutherford Falls,The People We Hate at the Wedding,Extract", (1.79 m,July 28,"Yellowknife, Northwest Territories, Canada"
"Actress,Writer,Producer",no awards no nominations,"The Shape of Water,Happy-Go-Lucky,Blue Jasmine,Maudie",1.57 m,"April 27, 1976","Dulwich, London, England, UK"
"Actor,Producer,Director",no awards no nominations,"Sideways,Cinderella Man,American Splendor,12 Years a Slave",1.75 m,"June 6, 1967","New Haven, Connecticut, USA"
"Actress,Director,Producer",no awards no nominations,"Rain Man,Portrait of a Lady on Fire,Hot Shots!,Hot Shots! Part Deux",(1.66 m,"October 22, 1965","Naples, Campania, Italy"
"Actress,Soundtrack",no awards no nominations,"Bakjwi,Aknyeo,Yoonaui Geori,1724 gibangnandongsageon",1.68 m,"December 29, 1986","Chollanam-do, South Korea"
Actress,no awards no nominations,"A Knight's Tale,Better Call Saul,Breaking Bad,The Missing",1.57 m,"July 24, 1975","Glasgow, Scotland, UK"
"Actress,Producer,Soundtrack",no awards no nominations,"Selma,It Comes at Night,Fantastic Beasts and Where to Find Them,The Purge: Anarchy",1.68 m,"October 22, 1973","Kensington, London, England, UK"
"Actress,Soundtrack",no awards no nominations,"Battlestar Galactica,Donnie Darko,Dances with Wolves,Margin Call",1.73 m,"April 28, 1952","Wilkes-Barre, Pennsylvania, USA"
"Actress,Writer,Producer",no awards no nominations,"Orange Is the New Black,The Trial of the Chicago 7,The Sinner,Monsterland",1.73 m,"February 28, 1990","Long Island, New York, USA"
"Actress,Producer",no awards no nominations,"Knives Out,Lois & Clark: The New Adventures of Superman,Veep,Joe",1.63 m,January 9,"Dallas, Texas, USA"
"Actor,Producer,Cinematographer",no awards no nominations,"Sweet Home Alabama,That Thing You Do!,Harold & Kumar Go to White Castle,Can't Hardly Wait",(1.78 m,"June 13, 1978","Huntington Beach, California, USA"
"Actress,Producer,Writer",no awards no nominations,"Game of Thrones,Zwartboek,Valkyrie,Repo Men",1.65 m,"September 5, 1976","Leiderdorp, Zuid-Holland, Netherlands"
"Actor,Writer,Director",no awards no nominations,"The Nutty Professor,The King of Comedy,The Family Jewels,Arizona Dream",3 m,"March 16, 1926","Newark, New Jersey, USA"
"Actress,Soundtrack",no awards no nominations,"Star Trek: Deep Space Nine,Hellraiser III: Hell on Earth,Monster,Back to School", (1.82 m,"November 19, 1963","Cedar Rapids, Iowa, USA"
"Actor,Producer,Writer",no awards no nominations,"Isn't It Romantic,The Good Place,Can You Ever Forgive Me?,The Other Two",(1.80 m,"June 6, 1984","Bel Air, Maryland, USA"
"Actress,Producer,Writer",no awards no nominations,"Fargo,Reba,Here Comes the Boom,How High",(1.78 m,"July 1, 1971","Minneapolis, Minnesota, USA"
"Actor,Producer",no awards no nominations,"Happy Valley,Chernobyl,Game of Thrones,The Baby",1.75 m,"August 6, 1982","Manchester, England, UK"
"Actor,Writer,Additional Crew",no awards no nominations,"Night Court,It,Dave's World,Tales from the Crypt",(1.92 m,"October 14, 1952","Newport, Rhode Island, USA"
"Music Artist,Actress,Composer",no awards no nominations,"You People,Bad Boys for Life,Yung Miami: Rap Freaks,Bruised",1.68 m,"February 11, 1994","Miami, Florida, USA"
Actress,no awards no nominations,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe,The Chronicles of Narnia: Prince Caspian,Halo 4 Forward Unto Dawn,Le Petite Vampire",(1.61 m,"December 16, 1988","London, England, UK"
"Producer,Director,Writer",no awards no nominations,"Ah-ga-ssi,Oldeuboi,Decision to Leave,Bakjwi",(1.61 m,"August 23, 1963","Seoul, South Korea"
"Actor,Writer,Producer",no awards no nominations,"Young Adult,Ratatouille,Seeking a Friend for the End of the World,The Secret Life of Walter Mitty",(1.61 m,"January 27, 1969","Portsmouth, Virginia, USA"
"Actress,Writer,Producer",no awards no nominations,"American Gangster,América,Battlestar Galactica,The Plan",1.73 m,"February 11, 1978","Ponce, Puerto Rico"
"Actress,Art Department,Director",no awards no nominations,"In the Bedroom,Carrie,Coal Miner's Daughter,The Help",1.60 m,"December 25, 1949","Quitman, Texas, USA"
Actress,no awards no nominations,"Nick and Norah's Infinite Playlist,When in Rome,Fool's Gold,Broken Flowers",1.57 m,"July 8, 1984","New York City, New York, USA"
"Actress,Director,Writer",no awards no nominations,"Tomb Raider,Rise of the Tomb Raider,Justice League Dark,Shadow of the Tomb Raider",1.65 m,December 15,"Ascot, Berkshire, England, UK"
"Actor,Producer,Director",no awards no nominations,"Beverly Hills, 90210,Fish Without a Bicycle,Knots Landing,Terminator: The Sarah Connor Chronicles",3 m,"July 15, 1973","Los Angeles, California, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Spartacus: Blood and Sand,Lucifer,Gotham,Spartacus: Gods of the Arena",1.70 m,"December 2, 1981","Cape Town, South Africa"
Actress,no awards no nominations,"The Flash,Black Sails",1.57 m,"October 3, 1984","Calgary, Alberta, Canada"
Actress,no awards no nominations,"The Librarian: Quest for the Spear,Lost,Anon,Flashforward",1.70 m,"June 6, 1974","London, England, UK"
"Director,Writer,Actor",no awards no nominations,"Shaun of the Dead,Last Night in Soho,Baby Driver,The World's End",1.70 m,"April 18, 1974","Poole, Dorset, England, UK"
Actress,no awards no nominations,"Leap Year,Moon,The Boys,Hell on Wheels",1.73 m,May 3,"Dublin, Ireland"
"Actress,Music Department,Producer",no awards no nominations,"Nope,Alice,Hustlers,Pimp",1.68 m,"August 26, 1993","Harvey, Illinois, USA"
"Actor,Producer,Director",no awards no nominations,"A Beautiful Day in the Neighborhood,The Americans,The Post,Burnt",(1.80 m,"November 8, 1974","Cardiff, Wales, UK"
Actress,no awards no nominations,"The Player,Emma,Looking for Alibrandi,Rasputin",1.73 m,"February 18, 1960","Milan, Lombardy, Italy"
"Actor,Soundtrack",no awards no nominations,"Casino Royale,Underworld: Blood Wars,The Crown,Rome",1.85 m,"March 7, 1974","London, England, UK"
"Actor,Writer,Producer",no awards no nominations,"Succession,How to Be Single,Sky High,The Perks of Being a Wallflower",2.01 m,"May 1, 1988","Long Island, New York, USA"
Actress,no awards no nominations,"Spawn,The O.C.,Nikita,CSI: Crime Scene Investigation",1.70 m,"April 24, 1969","Dana Point, California, USA"
"Actress,Producer",no awards no nominations,"The Mummy Returns,The Mummy,The Curse of the Weeping Woman,Arrested Development",(1.77 m,"January 31, 1971","Guajira, Venezuela"
"Actress,Director,Producer",no awards no nominations,"UnREAL,Entourage,Agents of S.H.I.E.L.D.,BoJack Horseman",1.63 m,"October 11, 1970","Seattle, Washington, USA"
"Actor,Director,Writer",no awards no nominations,"Avatar: The Way of Water,The School for Good and Evil,The Forgotten Battle,Good Trouble : What if the Suit Chokes?",1.63 m,"July 7, 2000","England, UK"
"Director,Writer,Producer",no awards no nominations,"Hereditary,Midsommar,Disappointment Blvd,Munchausen",1.63 m,"July 15, 1986","New York City, New York, USA"
"Actress,Producer,Writer",no awards no nominations,"House M.D.,Girlfriends' Guide to Divorce,Keeping the Faith,Unzipping",1.68 m,"May 21, 1966","Boston, Massachusetts, USA"
"Actress,Director,Writer",no awards no nominations,"La boum,The World Is Not Enough,Braveheart,LOL (Laughing Out Loud) ®",1.73 m,"November 17, 1966","Paris, France"
"Actor,Additional Crew,Soundtrack",no awards no nominations,"You,Are You Afraid of the Dark?,Crazy Ex-Girlfriend,The Magicians",1.73 m,"August 16, 2003","New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Falling Down,Cybill,The Allnighter,Frankie and Johnny",1.65 m,"January 1, 1964","Midway City, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Braveheart,Highlander,Troy,The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",1.88 m,"May 24, 1948","Clydebank, Dunbartonshire, Scotland, UK"
"Actor,Writer,Producer",no awards no nominations,"The Skeleton Twins,Inside Out,It Chapter Two,Trainwreck",1.85 m,"June 7, 1978","Tulsa, Oklahoma, USA"
"Actress,Producer,Additional Crew",no awards no nominations,"Terms of Endearment,Rachel Getting Married,An Officer and a Gentleman,Urban Cowboy","ghts, Ohio, US","May 16, 1955","Cleveland Heights, Ohio, USA"
"Actress,Director,Soundtrack",no awards no nominations,"The 100,General Hospital,Inside Game,Detention",1.65 m,"February 27, 1990","Georgia, USA"
"Actress,Executive",no awards no nominations,"A Wrinkle in Time,Sleight,A Happening of Monumental Proportions,Euphoria",1.70 m,"July 1, 2003","Atlanta, Georgia, USA"
"Actress,Soundtrack",no awards no nominations,"Canadian Idol,A Simple Favor,Dark Matter,The Rookie",1.63 m,"July 12, 1988","Calgary, Alberta, Canada"
"Actor,Director,Producer",no awards no nominations,"Fantastic Four,4: Rise of the Silver Surfer,King Arthur,Sanctum",3 m,"October 6, 1973","Cardiff, Wales, UK"
"Actress,Additional Crew,Soundtrack",no awards no nominations,"Zimtor the Unspongeable.,Away from Her,Fahrenheit 451,Don't Look Now",1.60 m,"April 14, 1940","Chabua, Assam Province, British India [now Assam, India]"
"Actress,Soundtrack",no awards no nominations,"Heels,Fosse/Verdon,Now Apocalypse,Cherry",1.63 m,"February 9, 1996","Moorpark, California, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"The Guard,Burnt,Penny Dreadful,Rosie",1.63 m,"July 24, 1984","Glanmire, County Cork, Ireland"
Actor,no awards no nominations,"Lockwood & Co.,The Duke,Sex Education,Happy Valley",1.63 m,"July 24, 1984","Glanmire, County Cork, Ireland"
"Actress,Additional Crew",no awards no nominations,"The Tender Bar,Sharper,The Inheritance,Metropolis",1.63 m,"July 24, 1984","Glanmire, County Cork, Ireland"
"Actor,Writer,Producer",no awards no nominations,"Top Gear,The Sweeney,Phineas and Ferb,Top Gear",(1.95 m,"April 11, 1960","Doncaster, South Yorkshire, England, UK"
"Actress,Producer,Additional Crew",no awards no nominations,"Cheers,The Money Pit,Hello Again,The Brady Bunch Movie",(1.69 m,"August 23, 1949","Fort Wayne, Indiana, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"22 Jump Street,Overlord,Everybody Wants Some!!,Cold in July",1.88 m,"July 10, 1986","Los Angeles, California, USA"
"Actress,Producer,Script and Continuity Department",no awards no nominations,"Bruce Almighty,The Triangle,Men of War,JAG",1.75 m,"August 14, 1968","London, England, UK"
"Actress,Soundtrack",no awards no nominations,"Magnolia,A Christmas Story,Close Encounters of the Third Kind,Harry and the Hendersons",1.73 m,"October 13, 1939","Hope, Arkansas, USA"
"Actress,Director,Producer",no awards no nominations,"Slam,The Wire,Baltimore Rising,Bringing Out the Dead",1.65 m,"October 13, 1939","Hope, Arkansas, USA"
"Actress,Soundtrack",no awards no nominations,"Cabaret,Barry Lyndon,Cinéman,Branagh Theatre Live: Romeo and Juliet",1.73 m,"February 15, 1947","New York City, New York, USA"
"Actress,Soundtrack",no awards no nominations,"Beyond,Arkansas,Yellowstone,The Cleaner",,,
"Actress,Writer",no awards no nominations,"Emily,Hogwarts Legacy,The Amelia Gething Complex,The Spanish Princess",1.60 m,,
"Actor,Writer,Producer",no awards no nominations,"She's All That,Scooby-Doo,I Know What You Did Last Summer,I Still Know What You Did Last Summer",1.85 m,"March 8, 1976","Los Angeles, California, USA"
"Actress,Writer,Soundtrack",no awards no nominations,"The Guernsey Literary and Potato Peel Pie Society,Radio Rock,Easy Virtue,The IT Crowd",1.68 m,"March 9, 1978","London, England, UK"
"Actress,Soundtrack",no awards no nominations,"Smash,The House Bunny,Shark Night 3D,Book Club",1.73 m,"March 25, 1984","Los Angeles, California, USA"
"Actor,Location Management,Soundtrack",no awards no nominations,"The World's End,Harry Potter and the Deathly Hallows: Part 2,Hot Fuzz,Harry Potter and the Half-Blood Prince",(1.78 m,"April 17, 1942","York, Yorkshire, England, UK"
"Actor,Writer,Soundtrack",no awards no nominations,"Pride and Prejudice and Zombies,LOL,Jupiter Ascending,The Dirt",1.85 m,"July 9, 1992","Greenwich, London, England, UK"
"Actor,Producer,Executive",no awards no nominations,"Emily the Criminal,Sons of Anarchy,Army of the Dead,Luke Cage",(1.80 m,June 4,"Staten Island, New York City, New York, USA"
"Actor,Producer,Director",no awards no nominations,"Almost Famous,Chasing Amy,Vanilla Sky,My Name Is Earl",(1.87 m,"April 25, 1970","Orange, California, USA"
"Actor,Writer,Producer",no awards no nominations,"The Kissing Booth,Euphoria",1.96 m,"June 26, 1997","Brisbane, Australia"
"Actress,Writer,Director",no awards no nominations,"The Wedding Singer,Friends,Seinfeld,Con Air",1.65 m,"April 3, 1965","Hamilton, Ontario, Canada"
"Actress,Writer,Producer",no awards no nominations,"Juno,Dredd,The Wackness,No Strings Attached",1.60 m,"October 6, 1986","New York City, New York, USA"
"Actress,Soundtrack",no awards no nominations,"Timecop,Ferris Bueller's Day Off,Legend,Birds of Prey","hts, Brooklyn, New York City, New York, US","June 19, 1967","Brooklyn Heights, Brooklyn, New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Unstoppable,Once Upon a Time,Chicago Med,Mad Men",1.70 m,"January 15, 1986","Skokie, Illinois, USA"
"Writer,Actress,Producer",no awards no nominations,"The Nanny,The Beautician and the Beast,Hotel Transylvania,The Vidiot",1.70 m,"September 30, 1957","Queens, New York City, New York, USA"
"Actress,Soundtrack",no awards no nominations,"Fast Times at Ridgemont High,Drop Dead Fred,Gremlins,Private School",1.70 m,"July 16, 1963","New York City, New York, USA"
"Actor,Producer,Additional Crew",no awards no nominations,"From Here to Eternity,Sweet Smell of Success,Elmer Gantry,Judgment at Nuremberg",(1.85 m,"November 2, 1913","New York City, New York, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"The Departed,Beowulf,Sexy Beast,Cold Mountain",1.75 m,"February 19, 1957","Hackney, London, England, UK"
"Actor,Producer,Director",no awards no nominations,"Pulp Fiction,Mask,The Butterfly Effect,Some Kind of Wonderful",(1.84 m,"September 30, 1961","Whittier, California, USA"
"Actress,Additional Crew",no awards no nominations,"The Cable Guy,Forgetting Sarah Marshall,Austin Powers: International Man of Mystery,That '70s Show",(1.84 m,"February 15, 1966",USA
"Actress,Producer",no awards no nominations,"Death Race,End of Watch,Self/Less,Broken City",(1.72 m,"July 12, 1984","Miami, Florida, USA"
"Actor,Soundtrack",no awards no nominations,"The Postman,No Way Out,Armageddon,The Mothman Prophecies",(1.77 m,"June 14, 1954","Charleston, South Carolina, USA"
"Actor,Producer,Director",no awards no nominations,"De Rouille Et D'os,The Danish Girl,Rundskop,Red Sparrow",1.88 m,"December 8, 1977","Antwerp, Belgium"
