prof,awards,famous,height,dob,birthplace
"Actress,Producer,Soundtrack",no awards no nominations,"Clueless,Just Married,Girl, Interrupted,8 Mile",1.60 m,"November 10, 1977","Atlanta, Georgia, USA"
"Actress,Producer,Director",no awards no nominations,"Super 8,The Neon Demon,Somewhere,The Beguiled",1.75 m,"April 9, 1998","Conyers, Georgia, USA"
"Actress,Director,Writer",no awards no nominations,"Spanglish,Lucía y el sexo,10 Items or Less,Rambo: Last Blood",1.68 m,"January 2, 1976","Seville, Seville, Andalucía, Spain"
"Actress,Producer,Soundtrack",no awards no nominations,"Wedding Crashers,Confessions of a Shopaholic,Rango,Rise of the Guardians",1.60 m,"February 3, 1976","Muscat, Oman"
"Actress,Producer,Soundtrack",no awards no nominations,"Vanilla Sky,There's Something About Mary,Charlie's Angels,Bad Teacher",1.75 m,"August 30, 1972","San Diego, California, USA"
"Actor,Producer,Additional Crew",no awards no nominations,"The Emperor's New Groove,Bee Movie,Get Smart,Men in Black II",(1.90 m,"November 14, 1964","Paterson, New Jersey, USA"
"Actress,Music Department,Producer",no awards no nominations,"New Girl,(500) Days of Summer,Trolls,The Happening",1.65 m,"January 17, 1980","Los Angeles, California, USA"
"Actress,Soundtrack",no awards no nominations,"The Craft,Vertical Limit,Empire Records,End of Days",1.63 m,"June 19, 1972","Chicago, Illinois, USA"
"Actress,Producer,Writer",no awards no nominations,"Scrubs,Rick and Morty,Chaos Theory,Roseanne",1.73 m,"August 27, 1976","Ottawa, Ontario, Canada"
"Actor,Producer,Director",no awards no nominations,"Saw,The Princess Bride,Robin Hood: Men in Tights,Kiss the Girls",3 m,"October 26, 1962","London, England, UK"
"Actress,Soundtrack",no awards no nominations,"Battlefield Earth,Jerry Maguire,For Love of the Game,What a Girl Wants",1.68 m,"October 13, 1962","Honolulu, Hawaii, USA"
"Actor,Writer,Producer",no awards no nominations,"Mudbound,Breaking Bad,Gremlins,Buckaroo",(1.74 m,"January 31, 1947","Washington, District of Columbia, USA"
"Actress,Director,Writer",no awards no nominations,"Thirteen,Whatever Works,Westworld,The Ides of March",1.70 m,"September 7, 1987","Raleigh, North Carolina, USA"
Actress,no awards no nominations,"Luna,Hell,Dark,Isi & Ossi",1.75 m,"February 11, 1997","Munich, Bavaria, Germany"
"Actress,Producer,Director",no awards no nominations,"True Romance,Boyhood,Medium,Stigmata",1.57 m,"April 8, 1968","Chicago, Illinois, USA"
"Actor,Writer,Director",no awards no nominations,"Flowers,Landscapers,The Electrical Life of Louis Wain,Giri/Haji",1.57 m,"September 22, 1986","Camden, London, England, UK"
"Actress,Producer,Director",no awards no nominations,"The Fifth Element,Resident Evil: Afterlife,Resident Evil,The Fourth Kind",(1.74 m,"December 17, 1975","Kyiv, Ukrainian SSR, USSR [now Ukraine]"
"Actor,Producer,Director",no awards no nominations,"War Machine,Live by Night,Foxcatcher,The Dark Knight",(1.85 m,"April 14, 1968","West Roxbury, Massachusetts, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Spirited,Ted Lasso,Cruel Summer,The Conners",1.65 m,"May 10, 1975","Madison, Wisconsin, USA"
"Actor,Producer,Director",no awards no nominations,"War for the Planet of the Apes,Rise of the Planet of the Apes,Dawn of the Planet of the Apes,The Lord of the Rings: The Two Towers",(1.71 m,"April 20, 1964","Ruislip, London, England, UK"
Actress,no awards no nominations,"Downtown Abbey,Peaky Blinders,Wolf Hall,War & Peace",1.63 m,"May 21, 1989","England, UK"
"Actor,Producer,Writer",no awards no nominations,"I, Tonya,BlacKkKlansman,Richard Jewell,Black Bird",1.75 m,"October 15, 1986","Grand Rapids, Michigan, USA"
Actress,no awards no nominations,"Six Feet Under,Friends,Babysitter's Black Book,Love Begins",1.57 m,"February 16, 1992","Woodland Hills, Los Angeles, California, USA"
"Actress,Producer,Director",no awards no nominations,"Friends,Scream,Scream 3,3000 Miles to Graceland",1.65 m,"June 15, 1964","Birmingham, Alabama, USA"
"Actor,Director,Producer",no awards no nominations,"Memento,L.A. Confidential,The Rover,The Hurt Locker", (1.79 m,"October 5, 1967","Ely, Cambridgeshire, England, UK"
"Director,Producer,Writer",no awards no nominations,"300,Wonder Woman,Zack Snyder's Justice League,Watchmen",1.70 m,"March 1, 1966","Green Bay, Wisconsin, USA"
"Actress,Director,Producer",no awards no nominations,"Cosmopolis,Enemy,Dracula Untold,Belle",1.60 m,"April 4, 1987","Toronto, Ontario, Canada"
"Actress,Producer,Soundtrack",no awards no nominations,"Taken,Lost,Fear the Walking Dead,Californication",1.75 m,"September 21, 1983","Columbus, Ohio, USA"
"Actor,Soundtrack",no awards no nominations,"The Grand Budapest Hotel,Amadeus,Mighty Aphrodite,Inside Llewyn Davis",(1.80 m,"October 24, 1939","Pittsburgh, Pennsylvania, USA"
"Actress,Producer",no awards no nominations,"RED 2,Perfect Stranger,The Comebacks,Perfume",(1.78 m,"June 18, 1978",Malta
"Actor,Writer,Director",no awards no nominations,"Ex Machina,Frank,About Time,Anna Karenina",1.85 m,"May 12, 1983","Dublin, Ireland"
Actress,no awards no nominations,"Planet Terror,Never Been Kissed,Death Proof,Bubble Boy",(1.69 m,"April 12, 1974","Los Angeles, California, USA"
"Actress,Director,Soundtrack",no awards no nominations,"Criminal Minds,The Virgin Suicides,Final Destination 2 - Deleted Scenes,Out Cold",1.70 m,"July 22, 1978","Oshawa, Ontario, Canada"
"Actor,Soundtrack",no awards no nominations,"The Fall,A Private War,Barb and Star Go to Vista Del Mar,Fifty Shades of Grey",(1.80 m,"May 1, 1982","Belfast, Northern Ireland, UK"
"Actress,Writer,Producer",no awards no nominations,"Wolf Pack,The Wilds,Orange Is the New Black,iCarly",(1.80 m,"December 17, 2001","Michigan, USA"
"Actress,Writer,Director",no awards no nominations,"She-Hulk: Attorney at Law,Kidding,Togetherness,I'm Dying Up Here",1.63 m,"May 17, 1983","Modesto, California, USA"
"Actor,Director,Producer",no awards no nominations,"Thundercats,Fire Emblem: Awakening,Baiohazado: Damuneshon,Batman: Arkham Origins",1.75 m,"June 29, 1982","Palm Beach Gardens, Florida, USA"
"Actress,Producer",no awards no nominations,"Assassination Nation,Transparent,And Just Like That...,Barbie",(1.77 m,"October 21, 1992","Philadelphia, Pennsylvania, USA"
Actress,no awards no nominations,"Barbie,Emily,Death on the Nile,Eiffel",(1.74 m,"January 4, 1996","Le Mans, France"
"Actress,Producer,Director",no awards no nominations,"Carnival Row,The Tudors,Pride & Prejudice,Salem",1.68 m,"March 4, 1987","Haywards Heath, Sussex, England, UK"
"Actor,Producer,Music Department",no awards no nominations,"Chicago,Pretty Woman,The Jackal,An Officer and a Gentleman",(1.78 m,"August 31, 1949","Philadelphia, Pennsylvania, USA"
"Actress,Soundtrack",no awards no nominations,"Magical City Terabithia,The Way Way Back,Soul Surfer,Charlie and the Chocolate Factory",2 m,"December 8, 1993","Denver, Colorado, USA"
"Actress,Producer",no awards no nominations,"First Man,The Girl In The Spider's Web,Unsane,Women Talking",(1.62 m,"April 16, 1984","Stockport, England, UK"
"Actress,Soundtrack",no awards no nominations,"Wentworth,Farscape: The Peacekeeper Wars,Sleeping Beauty,Miss Fisher's Murder Mysteries",(1.64 m,"February 16, 1970","Perth, Western Australia, Australia"
"Actress,Writer,Director",no awards no nominations,"X-Men: The Last Stand,GoldenEye,X-Men,House on Haunted Hill", (1.82 m,"November 5, 1964","Amstelveen, Noord-Holland, Netherlands"
"Actress,Soundtrack",no awards no nominations,"Gosford Park,A Room with a View,The Best Exotic Marigold Hotel,The Lady in the Van",1.65 m,"December 28, 1934","Ilford, Essex, England, UK"
"Actress,Writer,Director",no awards no nominations,"Minority Report,The Messenger,Synecdoche, New York,Cosmopolis",1.60 m,"May 13, 1977","Nottingham, Nottinghamshire, England, UK"
Actress,no awards no nominations,"My Girl,Veep,My Girl 2,Gold Diggers: The Secret of Bear Mountain",1.57 m,"December 3, 1980","Chicago, Illinois, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Alien,Alien: Resurrection,Avatar,Gorillas in the Mist: The Story of Dian Fossey", (1.82 m,"October 8, 1949","Manhattan, New York City, New York, USA"
"Actress,Producer,Writer",no awards no nominations,"Mad Max: Fury Road,The Batman,X: First Class,Divergent",1.57 m,"December 1, 1988","Los Angeles, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Maze Runner: The Scorch Trials,The Maze Runner,Love Actually,The Maze Runner: The Death Cure", (1.79 m,"May 16, 1990","London, England, UK"
"Actor,Writer,Director",no awards no nominations,"Wednesday,Your Honor,Truth Be Told,What/If",(1.76 m,"January 18, 1994","Fort Smith, Arkansas, USA"
"Actress,Producer,Director",no awards no nominations,"The Avengers,Safe Haven,Avengers: Age of Ultron,Jack Reacher: Never Go Back",1.73 m,"April 3, 1982","Vancouver, British Columbia, Canada"
Actress,no awards no nominations,"Project Almanac,Fall,Halloween,All the Bright Places",1.73 m,"April 18, 1995","Sacramento, California, USA"
"Actress,Director,Writer",no awards no nominations,"The Astronaut Farmer,Margot,The Mosquito Coast",1.73 m,"February 13, 2001",Los Angeles
"Actress,Director,Writer",no awards no nominations,"The Woman King,The Underground Railroad,Is'Thunzi",1.63 m,"July 8, 1991","Pietermaritzburg, Kwa-Zulu Natal, South Africa"
"Actor,Producer,Soundtrack",no awards no nominations,"The Purge: Anarchy,Friday Night Lights,The Last Winter,Dare",1.73 m,"January 14, 1982","Evanston, Illinois, USA"
"Actor,Writer,Director",no awards no nominations,"Spinal Tap,Waiting for Guffman,A Mighty Wind,Best in Show",(1.80 m,"February 5, 1948","New York City, New York, USA"
"Actor,Producer",no awards no nominations,"The Killing,RoboCop,Suicide Squad,For All Mankind",(1.89 m,"November 25, 1979","Stockholm, Sweden"
Actress,no awards no nominations,"The Lucky One,Orange Is the New Black,Argo,The Public",1.75 m,"July 27, 1984","Boston, Massachusetts, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Battlestar Galactica,Walk All Over Me,Halo 3: ODST,Spider-Man: Web of Shadows", (1.79 m,"April 11, 1974","Donalda, Alberta, Canada"
"Actress,Producer,Director",no awards no nominations,"Austin Powers: The Spy Who Shagged Me,Boogie Nights,Bowfinger,Lost in Space",(1.71 m,"January 29, 1970","Milwaukee, Wisconsin, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Back to the Future,Who Framed Roger Rabbit,The Addams Family,Addams Family Values",1.85 m,"October 22, 1938","Stamford, Connecticut, USA"
Actress,no awards no nominations,"Pirates of the Caribbean: Dead Men Tell No Tales,The Maze Runner,Crawl,The Maze Runner: The Death Cure",1.68 m,"March 13, 1992","Holloway, London, England, UK"
"Actor,Producer,Writer",no awards no nominations,"Starship Troopers,Total Recall,Top Gun,Scanners",1.75 m,"February 12, 1950","Toronto, Ontario, Canada"
"Actress,Producer,Director",no awards no nominations,"Spider-Man,Melancholia,Little Women,Interview with the Vampire: The Vampire Chronicles",(1.66 m,"April 30, 1982","Point Pleasant, New Jersey, USA"
"Actor,Producer,Writer",no awards no nominations,"Puss in Boots: The Last Wish,The Internship,What We Do in the Shadows,Eye Candy",(1.66 m,"May 3, 1990","Orange County, California, USA"
"Actor,Producer,Additional Crew",no awards no nominations,"13 Hours,Orange Is the New Black,Den of Thieves,Skyscraper",1.96 m,"April 26, 1978","Ymir, British Columbia, Canada"
"Actress,Soundtrack",no awards no nominations,"NCIS: New Orleans,NCIS,Search Party,Mercy Street",(1.50 m,"August 28, 1988","Baltimore, Maryland, USA"
"Actor,Writer,Producer",no awards no nominations,"Sin City,The Wrestler,Angel Heart,Iron Man 2",(1.80 m,"September 16, 1952","Schenectady, New York, USA"
"Actress,Writer,Producer",no awards no nominations,"The Last House on the Left,My Best Friend's Girl,The LEGO Batman Movie,Knives Out",1.75 m,"March 5, 1979","Coudersport, Pennsylvania, USA"
"Actress,Producer,Director",no awards no nominations,"Batman Begins,Jack and Jill,Dawson's Creek,Disturbing Behavior",1.75 m,"December 18, 1978","Toledo, Ohio, USA"
"Producer,Actor,Stunts",no awards no nominations,"Ngo si seoi,Rush Hour,Damn,Ging Chaat Goo Si",(1.72 m,"April 7, 1954","Victoria Peak, Hong Kong"
"Writer,Actor,Producer",no awards no nominations,"Roxanne,L.A. Story,The Jerk,The Pink Panther", (1.82 m,"August 14, 1945","Waco, Texas, USA"
Actress,no awards no nominations,"Black Panther: Wakanda Forever,If Beale Street Could Talk,Judas and the Black Messiah,Avengers: Secret Wars",1.60 m,"November 5, 1997","New York City, New York, USA"
"Actress,Writer,Producer",no awards no nominations,"Tank Girl,A League of Their Own,Point Break,Free Willy",1.73 m,"October 14, 1963","Chattanooga, Tennessee, USA"
"Writer,Director,Producer",no awards no nominations,"Twin Peaks,Twin Peaks: Fire Walk with Me,Mulholland Dr.,Inland Empire",(1.78 m,"January 20, 1946","Missoula, Montana, USA"
Actress,no awards no nominations,"Virgin River,This Is Us,American Horror Story,The Walking Dead",(1.71 m,"May 15, 1982","Bridgeport, Connecticut, USA"
"Actor,Soundtrack",no awards no nominations,"The Social Network,Blood Simple,The Fly,Zodiac",1.88 m,"October 15, 1946","Davenport, Iowa, USA"
"Actress,Producer,Writer",no awards no nominations,"Bound,Killer Joe,Showgirls,Face/Off",(1.68 m,"June 10, 1962","Los Angeles, California, USA"
Actress,no awards no nominations,"The Tomorrow People,The Greatest Game Ever Played,As the World Turns,Flashforward",1.70 m,"August 8, 1986","Boston, Massachusetts, USA"
"Actor,Producer",no awards no nominations,"Veronica Mars,The Thaw,Killjoys,Regression", (1.82 m,"October 7, 1979","Richmond, British Columbia, Canada"
"Actress,Soundtrack",no awards no nominations,"A Series of Unfortunate Events,Sleeping Beauty,Sucker Punch,Pompeii",1.57 m,"December 7, 1988","Melbourne, Victoria, Australia"
"Actress,Music Department,Costume and Wardrobe Department",no awards no nominations,"The Good Place,DC League of Super-Pets,Marry Me,Pitch Perfect: Bumper in Berlin", (1.79 m,"February 25, 1986","Hampstead, London, England, UK"
Actress,no awards no nominations,"Unfriended,Teen Wolf,Ouija,When We First Met",1.73 m,"January 2, 1987","Destrehan, Louisiana, USA"
"Writer,Producer,Actor",no awards no nominations,"The School of Rock,Chuck & Buck,The White Lotus,Orange County",1.75 m,"June 28, 1970","Pasadena, California, USA"
"Actress,Director,Soundtrack",no awards no nominations,"Raiders of the Lost Ark,Starman,Indiana Jones and the Kingdom of the Crystal Skull,National Lampoon's Animal House",1.65 m,"October 5, 1951","Carrollton, Illinois, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"My Name Is Earl,Not Another Teen Movie,I Love You, Man,Joe Dirt",(1.64 m,"July 30, 1977","Kinston, North Carolina, USA"
"Actor,Producer,Director",no awards no nominations,"Magic Mike,Elvis & Nixon,In Time,Back Roads", (1.81 m,"April 10, 1990","Stevenage, Hertfordshire, England, UK"
"Actress,Additional Crew",no awards no nominations,"End of Watch,Magic Mike,Flipped,Violet & Daisy", (1.79 m,"June 12, 1988","Los Angeles, California, USA"
"Actor,Producer,Director",no awards no nominations,"Deadwood,Pirates of the Caribbean: On Stranger Tides,Kung Fu Panda,John Wick",(1.71 m,"September 29, 1942","Blackburn, Lancashire, England, UK"
"Actress,Producer",no awards no nominations,"Weird Science,Killer Klowns from Outer Space,Return of the Living Dead: Part II,Remo Williams: The Adventure Begins",1.65 m,"October 22, 1962","Park Ridge, Illinois, USA"
"Actor,Location Management,Additional Crew",no awards no nominations,"The Chosen,Chicago Med,Ballers,Death Stranding",1.65 m,July 1,"New York City, New York, USA"
"Actress,Producer,Writer",no awards no nominations,"Act of Valor,Damn,Without a Trace,The Game Plan",1.65 m,"April 2, 1973","San Juan, Puerto Rico"
"Actress,Writer,Music Department",no awards no nominations,"Some Like It Hot,The Seven Year Itch,Gentlemen Prefer Blondes,The Prince and the Showgirl",1.68 m,"June 1, 1926","Los Angeles, California, USA"
Actress,no awards no nominations,"Kingsman: The Secret Service,Infinite,Kingsman: The Golden Circle,The Huntsman: Winter's War",(1.61 m,"May 15, 1990","Sussex, England, UK"
"Actor,Writer,Director",no awards no nominations,"Outer Banks,Poker Face,She-Hulk: Attorney at Law,The Act",(1.78 m,"June 5, 1997","Wilkesboro, North Carolina, USA"
"Actress,Director,Producer",no awards no nominations,"Kill Bill: Vol. 1,Charlie's Angels,Chicago,Charlie's Angels: Full Throttle",1.60 m,"December 2, 1968","New York City, New York, USA"
"Actress,Producer,Director",no awards no nominations,"Rent,The LEGO Batman Movie,Sin City,Unstoppable",1.70 m,"May 9, 1979","New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Uncle Buck,Mr. Holland's Opus,Yes, Dear,Top Gun: Maverick",1.63 m,"March 9, 1972","Worcester, Massachusetts, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Vivarium,28 Weeks Later,Green Room,Knight of Cups",(1.64 m,"June 3, 1989","London, England, UK"
"Actor,Director,Producer",no awards no nominations,"Criminal Minds,Alvin and the Chipmunks,(500) Days of Summer,Recreational Vehicle",1.85 m,"March 9, 1980","Las Vegas, Nevada, USA"
"Actress,Producer,Music Department",no awards no nominations,"Castle,We're the Millers,Hansel & Gretel Get Baked,Welcome to Happiness",1.65 m,"October 8, 1993","Texarkana, Texas, USA"
Actress,no awards no nominations,"National Treasure: Edge of History,Waltz of the Angels,We Need to Do Something",1.65 m,"April 16, 1999","Los Angeles, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Hellboy II: The Golden Army,The Shape of Water,El Laberinto Del Fauno,John Dies at the End",(1.92 m,"May 24, 1960","Indianapolis, Indiana, USA"
"Actor,Producer,Director",no awards no nominations,"The Lord of the Rings: The Two Towers,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Fellowship of the Ring,The Goonies",1.68 m,"February 25, 1971","Santa Monica, California, USA"
"Actress,Soundtrack",no awards no nominations,"Unfaithful,Under the Tuscan Sun,Outsiders,Inside Out",1.70 m,"January 22, 1965","New York City, New York, USA"
"Actress,Soundtrack",no awards no nominations,"KiLokolo,Veronica Mars,Waterworld,Corrina, Corrina",1.65 m,"February 7, 1985","Westlake, California, USA"
"Actor,Additional Crew,Visual Effects",no awards no nominations,"Luke Cage,Men in Black 3,Extinction,Jessica Jones",1.91 m,"August 26, 1976","Columbia, South Carolina, USA"
"Actress,Director,Writer",no awards no nominations,"High Maintenance,Casual,Mr. Roosevelt,Man Seeking Woman",1.68 m,"August 2, 1985","Illinois, USA"
"Actor,Producer,Director",no awards no nominations,"12 Years a Slave,Deadwood,No Country for Old Men,Raising Hope",(1.86 m,November 24,"Castro Valley, California, USA"
"Actor,Producer,Director",no awards no nominations,"The Hustler,Road to Perdition,The Verdict,Nobody's Fool","s, Ohio, US","January 26, 1925","Shaker Heights, Ohio, USA"
"Music Artist,Actor,Composer",no awards no nominations,"Dunkirk,Don't Worry Darling,My Policeman,Love, Simon",3 m,"February 1, 1994","Evesham, Worcestershire, England, UK"
"Actor,Additional Crew,Soundtrack",no awards no nominations,"The Hunger Games,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Catching Fire,Independence Day: Resurgence",1.93 m,"January 13, 1990","Melbourne, Victoria, Australia"
Actress,no awards no nominations,"Game of Thrones,Dark Phoenix,X-Men: Apocalypse,Barely Lethal",(1.75 m,"February 21, 1996","Northampton, Northamptonshire, England, UK"
Actress,no awards no nominations,"Sacred Lies,My Big Fat Greek Wedding 2,Men, Women & Children,Before I Fall",1.70 m,"September 16, 1997","New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Sex and the City 2,Star Trek VI: The Undiscovered Country,Sex and the City,Sex and the City",(1.69 m,"August 21, 1956","Liverpool, England, UK"
Actress,no awards no nominations,"Blueberry,1923,V/H/S/99,Dogwood",(1.69 m,"August 21, 1956","Liverpool, England, UK"
"Actress,Soundtrack",no awards no nominations,"Kick-Ass,Kick-Ass 2,The Ward,Hot Tub Time Machine",1.65 m,"January 7, 1987","Oakland, California, USA"
Actor,no awards no nominations,"The White Lotus,The Order,The Magicians,Radio Rebel",(1.80 m,April 14,Canada
"Actor,Director,Producer",no awards no nominations,"Orange Is the New Black,The Blacklist,Pretty in Pink,Weekend at Bernie's",1.75 m,"November 29, 1962","New York City, New York, USA"
"Actor,Soundtrack",no awards no nominations,"Love Actually,About a Boy,Four Weddings and a Funeral,Notting Hill", (1.79 m,"September 9, 1960","Hammersmith, London, England, UK"
"Actor,Producer,Writer",no awards no nominations,"The Hateful Eight,Escape from L.A.,Executive Decision,Guardians of the Galaxy Vol. 2",(1.76 m,"March 17, 1951","Springfield, Massachusetts, USA"
"Actress,Producer,Director",no awards no nominations,"Romancing the Stone,Peggy Sue Got Married,Body Heat,Serial Mom",(1.72 m,"June 19, 1954","Springfield, Missouri, USA"
"Actor,Producer,Director",no awards no nominations,"Argo,Away We Go,Devil,Ruby Sparks",1.70 m,"August 11, 1974","New York City, New York, USA"
"Actress,Music Department,Writer",no awards no nominations,"Family Guy,Stewie Griffin: The Untold Story,Catwoman,Bad Santa",2 m,"February 15, 1971","Chicago, Illinois, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Predestination,Steve Jobs,The Dressmaker,Sleeping Beauty",1.65 m,"December 1, 1987","Adelaide, South Australia, Australia"
"Actress,Director,Producer",no awards no nominations,"Misery,Eclipse Total,Titanic,About Schmidt",1.60 m,"June 28, 1948","Memphis, Tennessee, USA"
"Actress,Director,Writer",no awards no nominations,"Inglourious Basterds,Beginners,Now You See Me,Oxygen",1.57 m,"February 21, 1983","Paris, France"
"Actor,Producer,Writer",no awards no nominations,"Spider-Man,At Eternity's Gate,The Florida Project,The Lighthouse",(1.74 m,"July 22, 1955","Appleton, Wisconsin, USA"
Actor,no awards no nominations,"Dawn of the Planet of the Apes,Fantastic Four,RocknRolla,Warcraft",(1.84 m,"July 9, 1982","Pontefract, Yorkshire, England, UK"
"Producer,Actor,Music Department",no awards no nominations,"Cheers,Frasier,Transformers: Age of Extinction,The Expendables 3",1.85 m,"February 21, 1955","St. Thomas, U.S. Virgin Islands"
Actress,no awards no nominations,"The Dry,Andor,Rogue One,The Honourable Woman",1.68 m,"January 6, 1977","Dublin, Ireland"
"Actress,Producer,Additional Crew",no awards no nominations,"Weeds,RED,R.I.P.D.,RED 2",(1.71 m,"August 2, 1964","Fort Jackson, South Carolina, USA"
"Actor,Writer,Producer",no awards no nominations,"Game of Thrones,Pompeii,The Eternals,Silent Hill: Revelation",1.73 m,"December 26, 1986","London, England, UK"
"Actor,Writer,Producer",no awards no nominations,"Moulin Rouge!,Spawn,Summer of Sam,Romeo + Juliet",(1.69 m,"July 22, 1960","Bogotá, Colombia"
"Actress,Director,Writer",no awards no nominations,"Community,The Box,Choke,Walk of Shame",1.63 m,"October 19, 1982","Pittsburgh, Pennsylvania, USA"
"Music Artist,Actress,Music Department",no awards no nominations,"Spring Breakers,Monte Carlo,Hotel Transylvania,Getaway",1.65 m,"July 22, 1992","Grand Prairie, Texas, USA"
Actress,no awards no nominations,"Bones,Here and Now,Slay,Splitting Up Together",1.55 m,"February 16, 1998","Toledo, Ohio, USA"
"Actress,Producer,Director",no awards no nominations,"Xena: Warrior Princess,Spartacus: Blood and Sand,Spider-Man,EuroTrip",(1.77 m,"March 29, 1968","Mount Albert, Auckland, New Zealand"
"Actress,Soundtrack",no awards no nominations,"Mulan,Agents of S.H.I.E.L.D.,Street Fighter,Final Fantasy: The Spirits Within",1.63 m,"November 20, 1963","Coloane Island, Macau"
"Actor,Music Department,Producer",no awards no nominations,"The Cosby Show,Reed Between the Lines,Malcolm & Eddie,Fool's Gold",(1.80 m,"August 18, 1970","Jersey City, New Jersey, USA"
"Actress,Writer,Producer",no awards no nominations,"Better Call Saul,Veep,The Twilight Zone,Whitney",(1.64 m,"May 12, 1972","Norfolk, Virginia, USA"
"Actress,Producer,Cinematographer",no awards no nominations,"Fantastic Four,Sin City,4: Rise of the Silver Surfer,Machete",1.70 m,"April 28, 1981","Pomona, California, USA"
"Actor,Producer,Writer",no awards no nominations,"St. Elmo's Fire,Outsiders,Wayne's World,Behind the Candelabra",(1.78 m,"March 17, 1964","Charlottesville, Virginia, USA"
"Actress,Director,Writer",no awards no nominations,"Waking Ned,From Hell,Nora,Enduring Love",(1.64 m,"June 5, 1971","Corrinshego, Newry, Northern Ireland, UK"
"Actress,Music Department,Soundtrack",no awards no nominations,"Hell or High Water,Four Christmases",1.70 m,"March 30, 1981","Pensacola, Florida, USA"
"Actress,Stunts,Soundtrack",no awards no nominations,"Atypical,Roar,Umma,Graymail",1.70 m,"November 4, 1996","Beverly Hills, California, USA"
Actor,no awards no nominations,"Pi,Requiem for a Dream,Ace Ventura: Pet Detective,Scarface", (1.80 m,"November 26, 1939","Philadelphia, Pennsylvania, USA"
"Actress,Producer,Director",no awards no nominations,"Arrested Development,The to Do List,Roller Girls,Duck Butter",1.65 m,"April 18, 1989","Riverside, California, USA"
"Actor,Producer,Director",no awards no nominations,"Hell or High Water,3:10 to Yuma,The Messenger,Leave No Trace",1.73 m,"October 29, 1980","Boston, Massachusetts, USA"
Actor,no awards no nominations,"Straight Up,Titans,The Last Thing He Wanted,You",3 m,"April 19, 1992","San Antonio, Texas, USA"
"Actress,Director,Writer",no awards no nominations,"Star Trek,The Gene Krupa Story,BUtterfield 8,Your Cheatin' Heart",1.65 m,"February 13, 1932","New York City, New York, USA"
"Actress,Soundtrack",no awards no nominations,"The Nice Guys,Spider-Man: Homecoming,The Beguiled,These Final Hours",1.60 m,"January 1, 2001",Australia
"Actress,Soundtrack",no awards no nominations,"The Queen's Gambit,Les frères Sisters,The Danish Girl,Boy Meets Girl",(1.84 m,"May 10, 1969","Woking, Surrey, England, UK"
"Actor,Writer,Producer",no awards no nominations,"Black Panther,The Hobbit: An Unexpected Journey,The World's End,The Hobbit: The Desolation of Smaug",1.70 m,"September 8, 1971","Aldershot, Hampshire, England, UK"
"Actor,Producer",no awards no nominations,"Four Weddings and a Funeral,The Mummy,The Hurricane,The Mummy: Tomb of the Dragon Emperor",(1.77 m,"April 23, 1962","East Kilbride, Scotland, UK"
"Actress,Writer,Producer",no awards no nominations,"Booksmart,Theater Camp,You People,Good Boys",1.63 m,"December 6, 1994","Los Angeles, California, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Million Dollar Baby,Boys Don't Cry,P.S. I Love You,The Homesman",1.68 m,"July 30, 1974","Lincoln, Nebraska, USA"
Actress,no awards no nominations,"Stick It,Rookie Blue,Cybergeddon,Reaper",(1.66 m,"June 16, 1982","Montreal, Quebec, Canada"
"Actor,Producer,Director",no awards no nominations,"Henry V,Hamlet,Much Ado About Nothing,Murder on the Orient Express",(1.77 m,"December 10, 1960","Belfast, Northern Ireland, UK"
"Actress,Producer,Director",no awards no nominations,"Vicky Cristina Barcelona,The Town,The Prestige,Christine",(1.78 m,"May 3, 1982","London, England, UK"
"Actor,Producer,Soundtrack",no awards no nominations,"The Shawshank Redemption,Starship Troopers,A Nightmare on Elm Street,The SpongeBob Movie: Sponge Out of Water",(1.91 m,"January 5, 1959","Urbana, Ohio, USA"
"Actress,Director,Writer",no awards no nominations,"Tomorrow, When the War Began,H2O: Just Add Water,Babylon,Bait",(1.72 m,"July 12, 1989","Sydney, New South Wales, Australia"
"Actress,Producer,Soundtrack",no awards no nominations,"The Hunt,Isn't It Romantic,The Tomorrow War,GLOW",1.70 m,"July 21, 1986","New York City, New York, USA"
"Producer,Actor,Writer",no awards no nominations,"This Is the End,Superbad,Pineapple Express,Sausage Party",(1.80 m,"April 15, 1982","Vancouver, British Columbia, Canada"
"Actor,Soundtrack",no awards no nominations,"The Living Daylights,Hot Fuzz,Flash Gordon,Licence to Kill",(1.87 m,"March 21, 1946","Colwyn Bay, Wales, UK"
