prof,awards,famous,height,dob,birthplace
"Actor,Director,Producer",no awards no nominations,"Tom and Jerry,The Woman King,iBoy,Don't Knock Twice",(1.78 m,"November 9, 1994","Radford, Coventry, West Midlands, England, UK"
Actress,no awards no nominations,"Pitch Perfect 2,The Rookie,Bridge and Tunnel,Unrelated",(1.78 m,"October 5, 1994","Miami, Florida, USA"
"Actor,Producer,Writer",no awards no nominations,"Superbad,Kick-Ass 2,Kick-Ass,How to Train Your Dragon 2",(1.71 m,"June 20, 1989","Los Angeles, California, USA"
"Actor,Producer,Sound Department",no awards no nominations,"Amadeus,The Hunchback of Notre Dame,National Lampoon's Animal House,Parenthood",(1.69 m,"December 6, 1953","Detroit, Michigan, USA"
"Actor,Producer,Director",no awards no nominations,"Designated Survivor,X-Men: Days of Future Past,Narcos,Bruised",1.85 m,"December 5, 1981","Acuña, Coahuila, Mexico"
Actress,no awards no nominations,"Underworld: Blood Wars,Fallen,Wrong Turn,The Proxy",1.68 m,"March 7, 1991","England, UK"
"Actor,Producer,Soundtrack",no awards no nominations,"Psych,The West Wing,Suits,Ballers",(1.78 m,"May 3, 1975","Orange, New Jersey, USA"
Actress,no awards no nominations,"Outlander,211,Ren,Day of the Dead: Bloodline",1.70 m,"March 7, 1994","Woodford, Greater Manchester, England, UK"
"Actress,Soundtrack",no awards no nominations,"Rosemary's Baby,The Purple Rose of Cairo,Crimes and Misdemeanors,Hannah and Her Sisters",(1.63 m,"February 9, 1945","Los Angeles, California, USA"
"Actor,Writer,Producer",no awards no nominations,"Groundhog Day,There's Something About Mary,Cabin Boy,Get a Life",3 m,"May 31, 1960","New York City, New York, USA"
Actor,no awards no nominations,"Goliath,Uncharted 4: A Thief's End,Ready Player One",1.73 m,"May 31, 1960","New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"21,Fast & Furious,Crazy, Stupid, Love.,Domino",1.57 m,"December 3, 1981","Queens, New York City, New York, USA"
"Actress,Additional Crew",no awards no nominations,"Reign Over Me,Guess Who,Spider-Man: No Way Home,Things We Lost in the Fire",1.57 m,"December 3, 1981","Queens, New York City, New York, USA"
Actor,no awards no nominations,"In the Heart of the Sea,Harry Potter and the Half-Blood Prince,Fear the Walking Dead,Sense8",(1.80 m,"April 21, 1991","London, England, UK"
"Actress,Music Department,Producer",no awards no nominations,"Contempt,Et Dieu... créa la femme,Le Repos Du Guerrier,La vérité",(1.66 m,"September 28, 1934","Paris, France"
Actress,no awards no nominations,"Leaving Las Vegas,CSI: Miami,Big Momma's House 2,Jerry Maguire",1.57 m,"October 8, 1968","Raleigh, North Carolina, USA"
"Actor,Writer,Producer",no awards no nominations,"The Client,Apt Pupil,Sleepers,The Cure",1.73 m,"July 25, 1982","Knoxville, Tennessee, USA"
"Actress,Producer,Executive",no awards no nominations,"Downtown Abbey,Downton Abbey,Dark Angel,A Street Cat Named Bob",1.57 m,"August 23, 1980","Scarborough, North Yorkshire, England, UK"
"Actress,Director,Writer",no awards no nominations,"Lady Bird,Goosebumps,The Giver,Dumplin",(1.61 m,"May 12, 1997","Haifa, Israel"
"Actor,Writer,Producer",no awards no nominations,"Martin,Bad Boys II,Bad Boys,Big Momma's House",1.70 m,"April 16, 1965","Frankfurt am Main, Hesse, Germany"
Actress,no awards no nominations,"What a Girl Wants,Casino Royale,Jupiter Ascending,Lost in Austen",1.65 m,"May 8, 1982","London, England, UK"
"Actress,Producer,Director",no awards no nominations,"Thirteen,Twilight,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Eclipse",1.63 m,"May 17, 1988","West Los Angeles, California, USA"
Actress,no awards no nominations,"Stove League,The King's Affection,The Witch: Part 2 - The Other One,Cheongchunsidae",1.63 m,"September 4, 1992","Seoul, South Korea"
"Writer,Producer,Director",no awards no nominations,"The Fifth Element,Léon,Lucy,La Femme Nikita",(1.72 m,"March 18, 1959","Paris, France"
"Actor,Writer,Producer",no awards no nominations,"Stargate SG-1,God of War,God of War: Ragnarök,The Dark Knight Rises",1.88 m,"October 13, 1964","Los Angeles, California, USA"
"Animation Department,Art Department,Director",no awards no nominations,"Spirited Away,My Neighbour Totoro,Hauru No Ugoku Shiro,Mononoke-hime",(1.64 m,"January 5, 1941","Tokyo, Japan"
"Actor,Producer,Stunts",no awards no nominations,"Serbuan Maut 2: Berandal,Serbuan Maut,Mile 22,Stuber",(1.68 m,"February 12, 1983","Jakarta, Indonesia"
"Actress,Producer,Music Department",no awards no nominations,"Chicago,Hairspray,Bringing Down the House,Taxi",(1.78 m,"March 18, 1970","Newark, New Jersey, USA"
"Actor,Producer,Make-Up Department",no awards no nominations,"Terminator 2: Judgment Day,Air Force One,Shanghai Noon,Barb Wire",3 m,"December 16, 1955","Brooklyn, New York City, New York, USA"
"Actress,Producer,Writer",no awards no nominations,"Spider-Man 2,Hollywood Homicide,The 40 Year Old Virgin,Elevate",1.70 m,October 2,"St. Paul, Minnesota, USA"
"Actor,Director,Second Unit Director or Assistant Director",no awards no nominations,"Shane,City Slickers,Contempt,Tango & Cash",(1.92 m,"February 18, 1919","Lattimer Mines, Pennsylvania, USA"
"Actor,Second Unit Director or Assistant Director,Soundtrack",no awards no nominations,"Smokin' Aces,The Ring,X,Torque",(1.78 m,"October 8, 1974","Auckland, New Zealand"
"Actor,Soundtrack",no awards no nominations,"Law Abiding Citizen,National Lampoon's Animal House,Timecop,The Insider",(1.76 m,"July 11, 1950","San Antonio, Texas, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"The Faculty,A Mighty Wind,Severance,24",(1.69 m,"November 20, 1976","Vancouver, British Columbia, Canada"
"Actor,Composer,Music Department",no awards no nominations,"American Dad!,Critters,Mystery, Alaska,Robin Hood",1.75 m,"July 9, 1971","Lowell, Massachusetts, USA"
"Actress,Writer,Producer",no awards no nominations,"The Last House on the Left,Superbad,The Thaw,Battle of the Sexes",1.63 m,"October 11, 1984","Charlottetown, Prince Edward Island, Canada"
"Actor,Director,Producer",no awards no nominations,"Blazing Saddles,History of the World: Part I,The Carol Burnett Show,Dracula: Dead and Loving It",(1.91 m,"February 15, 1927","Chicago, Illinois, USA"
"Actress,Writer,Producer",no awards no nominations,"The 40 Year Old Virgin,Seeking a Friend for the End of the World,Bridesmaids,Angie Tribeca",1.73 m,"July 19, 1966","Cohasset, Massachusetts, USA"
"Actor,Producer",no awards no nominations,"Interstellar,Cloud Atlas,Annihilation,The Dark Knight Rises",(1.78 m,January 2,"Hammersmith, London, England, UK"
"Actor,Writer,Producer",no awards no nominations,"Johnny English,Johnny English Reborn,The Lion King,Bean",(1.81 m,"January 6, 1955","Consett, County Durham, England, UK"
"Actress,Producer,Soundtrack",no awards no nominations,"Tess,Paris, Texas,Cat People,Terminal Velocity",(1.69 m,"January 24, 1961","Berlin, Germany"
"Director,Writer,Actor",no awards no nominations,"Aguirre, der Zorn Gottes,Fitzcarraldo,Jack Reacher,Grizzly Man",3 m,"September 5, 1942","Munich, Bavaria, Germany"
"Actor,Art Department,Director",no awards no nominations,"Grosse Pointe Blank,The Walking Dead,Sex Drive,Southland",1.85 m,"December 29, 1964","Queens, New York, USA"
"Actress,Music Department",no awards no nominations,"Terminator Salvation,Faster,The Sessions,Eight Below",(1.78 m,"September 20, 1975","Alliance, Nebraska, USA"
"Actress,Soundtrack",no awards no nominations,"Alien,The Witches of Eastwick,The Birds,Invasion of the Body Snatchers",1.68 m,"April 20, 1949","Bristol, England, UK"
"Actor,Producer,Director",no awards no nominations,"Beverly Hills, 90210,The Fifth Element,Buffy the Vampire Slayer,Once Upon a Time... In Hollywood",(1.78 m,"October 11, 1966","Mansfield, Ohio, USA"
"Actress,Producer",no awards no nominations,"Charlie's Angels,Resident Evil,Run Sweetheart Run,Forspoken", (1.81 m,"October 4, 1996","London, England, UK"
"Actress,Producer,Writer",no awards no nominations,"Beethoven,Beethoven's 2nd,The Nanny,The Princess Diaries",(1.71 m,"March 23, 1978","Hinsdale, Illinois, USA"
"Actor,Soundtrack",no awards no nominations,Sex and the City: A Farewell,1.75 m,"December 31, 1953","Boston, Massachusetts, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"The Usual Suspects,Titanic,Blown Away,The Ballad of Little Jo",1.73 m,"January 5, 1962","Oklahoma City, Oklahoma, USA"
"Actor,Producer,Director",no awards no nominations,"Better Call Saul,The Hummingbird Project,Spider-Man: Homecoming,Far Cry 3",1.75 m,"July 13, 1981","Quebec City, Quebec, Canada"
"Actress,Soundtrack",no awards no nominations,"Pollyanna,The Parent Trap,Tiger Bay,That Darn Cat!",1.57 m,"April 18, 1946","Marylebone, London, England, UK"
Actress,no awards no nominations,"The Expanse,Empire of Dirt,Red Rover,Strange Empire",,,
"Actor,Producer,Director",no awards no nominations,"Blood Diamond,Guardians of the Galaxy,In America,Amistad",(1.87 m,"April 24, 1964","Cotonou, Benin"
"Actor,Producer",no awards no nominations,"The Second Best Exotic Marigold Hotel,The Commuter",1.85 m,"April 24, 1964","Cotonou, Benin"
"Actor,Director",no awards no nominations,"Next,Hush,Hunter Killer,Battlestar Galactica",1.91 m,June 22,"San Mateo, California, USA"
"Actress,Writer,Director",no awards no nominations,"The Sex Lives of College Girls,The King of Staten Island,What Doesn't Float,Entre deux",1.91 m,"January 25, 1992","New York City, New York, USA"
Actress,no awards no nominations,"Tucker and Dale vs Evil,Piranha 3DD,30 Rock,Sex Drive",1.75 m,"September 19, 1988","Wyckoff, New Jersey, USA"
"Actor,Music Department,Producer",no awards no nominations,"Nashville,Cowboys & Aliens,Deadwood,The Power of the Dog",1.85 m,"August 8, 1949","San Mateo, California, USA"
"Actor,Soundtrack",no awards no nominations,"Two and a Half Men,The Rookie,Bringing Down the House,See Spot Run",1.70 m,"October 8, 1993","Austin, Texas, USA"
Actress,no awards no nominations,"Poseidon,Ladder 49,The Last Kiss,The Human Stain",(1.71 m,"August 2, 1972","Brisbane, Queensland, Australia"
Actress,no awards no nominations,"Fish Called Wanda,Fierce Creatures,I'm on Fire",(1.71 m,"February 17, 1971","Croydon, Surrey, England, UK"
"Actor,Visual Effects",no awards no nominations,"Vikings,Everest,Robin Hood,Taken",1.91 m,"July 22, 1981","County Down, Northern Ireland, UK"
"Actress,Sound Department",no awards no nominations,"The Hitchhiker's Guide to the Galaxy,Four Weddings and a Funeral,What a Girl Wants,The Dreamers",(1.78 m,"April 27, 1965","Richmond, Surrey, England, UK"
"Actress,Writer,Director",no awards no nominations,"The Heartbreak Kid,The Fabelmans,Margaret,Inherent Vice",1.70 m,"November 1, 1949","Los Angeles, California, USA"
"Actress,Director,Writer",no awards no nominations,"The Hunger Games,The Path,True Detective",(1.71 m,"May 17, 1990","Houston, Texas, USA"
"Actor,Producer",no awards no nominations,"The Slammin' Salmon,Covert Affairs,Beauty and the Beast,Heroes",(1.77 m,"May 17, 1974","Chicago, Illinois, USA"
Actress,no awards no nominations,"The Lord of the Rings: The Rings of Power,The Accountant,Star Trek Into Darkness,Colombiana",1.68 m,"January 12, 1985","London, England, UK"
"Actress,Producer,Soundtrack",no awards no nominations,"Stargirl,Bella and the Bulldogs,47 Meters Down: Uncaged,All Night",1.57 m,"May 25, 1999","Saginaw, Texas, USA"
Actress,no awards no nominations,"Ginger Snaps,Juno,Ginger Snaps 2: Unleashed,She's the Man",1.63 m,"May 4, 1977","Vancouver, British Columbia, Canada"
Actor,no awards no nominations,"Game of Thrones,Crossing Lines,Resistance,Mr. Turner",(1.84 m,"June 20, 1973","Dohna, German Democratic Republic"
Actor,no awards no nominations,"The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: New Moon,The Twilight Saga: Eclipse,Shouting Secrets",1.88 m,"March 9, 1975","Tahlequah, Oklahoma, USA"
"Actress,Soundtrack",no awards no nominations,"Under the Silver Lake,The Meyerowitz Stories (New and Selected),Mayday,Good Posture",1.70 m,"November 21, 1996","New York City, New York, USA"
"Actor,Producer,Writer",no awards no nominations,"The Resident,Jerry Maguire,Basketball Game,Stuart Little",1.75 m,"October 22, 1990","Westlake Village, California, USA"
"Actor,Producer,Writer",no awards no nominations,"Ghosts,Succession,The Train,Chicago Med",(1.78 m,"July 28, 1987","New York City, New York, USA"
Actor,no awards no nominations,"Kingsman: The Golden Circle,Final Score,Fast & Furious 9,Accident Man",(2.00 m,"July 28, 1987","New York City, New York, USA"
"Actress,Writer,Producer",no awards no nominations,"Supergirl,The Legend of Billie Jean,The Secret of My Success,Ruthless People",1.73 m,"December 15, 1963","Massapequa, Long Island, New York, USA"
"Actor,Producer,Writer",no awards no nominations,"Modern Family,Finding Dory,The Incredible Hulk,Muppets Most Wanted",(1.84 m,"August 22, 1967","Grants Pass, Oregon, USA"
"Actress,Soundtrack",no awards no nominations,"Black Swan,Hannah and Her Sisters,Falling Down,11:14",1.65 m,"February 5, 1948","Hollywood, Los Angeles, California, USA"
"Actor,Producer,Writer",no awards no nominations,"The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Two Towers,Lost",1.70 m,"December 8, 1976","Berlin, Germany"
"Actor,Producer,Director",no awards no nominations,"Ed,Tom and Grant,Bang Bang You're Dead,Scrubs",3 m,"October 26, 1963","Ottawa, Ontario, Canada"
"Actor,Soundtrack",no awards no nominations,"Cobra Kai,Designated Survivor,The Fosters,Girl Meets World",(1.69 m,"December 8, 1998","Lima, Ohio, USA"
"Actor,Producer,Director",no awards no nominations,"The Green Mile,The Hurt Locker,Contact,World War Z",(1.92 m,"October 11, 1953","Hamilton, Massachusetts, USA"
"Actor,Director,Writer",no awards no nominations,"The Frighteners,Evil Roy Slade,Hatyaare Billee Ka Hamala,National Lampoon's European Vacation",(1.80 m,"March 30, 1930","Baltimore, Maryland, USA"
"Actress,Producer,Director",no awards no nominations,"Sabrina the Teenage Witch,Clarissa Explains It All,Drive Me Crazy,God's Not Dead 2",1.57 m,"April 18, 1976","Smithtown, Long Island, New York, USA"
Actress,no awards no nominations,"Keeping the Faith,General Hospital,Traffic,Ed",1.68 m,"December 2, 1968","Arcadia, California, USA"
"Actor,Producer",no awards no nominations,"Game of Thrones,Misfits,The Dirt,Our Girl",1.73 m,"May 13, 1985","Carmarthen, Wales, UK"
"Actor,Producer,Writer",no awards no nominations,"Hamilton,Blindspotting,Wonder,Blindspotting",3 m,"January 24, 1982","Oakland, California, USA"
"Actor,Producer,Director",no awards no nominations,"Let There Be Light,The Santa Suit",(1.92 m,"September 24, 1958","Mound, Minnesota, USA"
Additional Crew,no awards no nominations,"Love Is Blind,Too Hot to Handle,Perfect Match,Creative Fund: Fashion Edition",(1.92 m,"September 24, 1958","Mound, Minnesota, USA"
Actress,no awards no nominations,"The Neon Demon,Pride and Prejudice and Zombies,In Time,Professor Marston and the Wonder Women",1.68 m,"May 27, 1987","Melbourne, Victoria, Australia"
"Actor,Writer,Producer",no awards no nominations,"Moulin Rouge!,Another Year,The Iron Lady,Gangs of New York",1.88 m,"May 24, 1949","Lincoln, Lincolnshire, England, UK"
"Actor,Writer,Producer",no awards no nominations,"Watchmen,Hercules,Pixels,Dawn of the Dead",1.91 m,"January 4, 1958","Washington, District of Columbia, USA"
"Actor,Writer,Producer",no awards no nominations,"Seinfeld,The Vidiot,Problem Child,Airheads",(1.90 m,"July 24, 1949","Culver City, California, USA"
"Actor,Additional Crew,Casting Director",no awards no nominations,"Teenage Mutant Ninja Turtles,Persona 4: The Animation,Ao No Ekusoshisuto,Independence Day: Resurgence",3 m,"October 9, 1976","Washington, District of Columbia, USA"
Actress,no awards no nominations,"Drop Dead Gorgeous,Dead End,The Hot Chick,In a World...",1.70 m,"April 30, 1977","Northfield, Minnesota, USA"
"Actress,Producer",no awards no nominations,"The Purge,Neighbours,Power Rangers R.P.M.,Reign",1.63 m,"August 9, 1990","Claremont, Western Australia, Australia"
Actress,no awards no nominations,"Stranger's Arms,Untitled True Crime Project,Stage Play,The Crusaders",1.63 m,"August 15, 1994","New York City, New York, USA"
"Actor,Writer,Producer",no awards no nominations,"Deuce Bigalow: Male Gigolo,The Hot Chick,The Animal,Deuce Bigalow: European Gigolo",(1.61 m,"October 31, 1963","San Francisco, California, USA"
"Actor,Director,Producer",no awards no nominations,"The Producers,Wargames,Ferris Bueller's Day Off,The Cable Guy",(1.72 m,"March 21, 1962","New York City, New York, USA"
Actress,no awards no nominations,"The Ruins,The Covenant,She's the Man,Middle Men",1.60 m,"November 14, 1982","Brandon, Wisconsin, USA"
"Actress,Additional Crew,Soundtrack",no awards no nominations,"Valentine,Grey's Anatomy,Holidate,Minority Report",1.65 m,"August 9, 1976","Columbia, Missouri, USA"
"Actress,Writer,Producer",no awards no nominations,"Ghostbusters,Bombshell,Saturday Night Live,Rough Night",(1.61 m,"January 6, 1984","Sea Cliff, New York, USA"
"Actress,Producer,Composer",no awards no nominations,"Run,Predator 2,Spread,Extreme Prejudice",(1.69 m,"June 29, 1957","Cienfuegos, Cuba"
"Actress,Producer,Writer",no awards no nominations,"The Wonder Years,The Winter Palace,Young Justice,The West Wing",1.63 m,"January 3, 1975","La Jolla, California, USA"
"Actress,Director,Writer",no awards no nominations,"Excision,Transporter 2,Indonesia,Fired Up!",(1.71 m,"July 16, 1987","Atlanta, Georgia, USA"
"Actor,Soundtrack",no awards no nominations,"John Wick: Chapter 3 - Parabellum,Accepted,Gotham,Another Earth",1.68 m,"June 4, 1978","Shueyville, Iowa, USA"
"Producer,Writer,Director",no awards no nominations,"Don't Look Up,The Other Guys,Vice,The Big Short",1.96 m,"April 17, 1968","Philadelphia, Pennsylvania, USA"
"Actress,Director,Writer",no awards no nominations,"Commando,The Color Purple,La guerre du feu,Jeff, Who Lives at Home",1.73 m,"February 28, 1961","Edmonton, Alberta, Canada"
"Actress,Director,Producer",no awards no nominations,"Warehouse 13,Stitchers,Chastity Bites,Eureka",(1.64 m,"September 21, 1990","Monterey, California, USA"
"Actor,Writer,Producer",no awards no nominations,"Guardians of the Galaxy Vol. 2,Guardians of the Galaxy,The Suicide Squad,Avengers: Infinity War",3 m,"May 22, 1974","St. Louis, Missouri, USA"
"Actor,Producer,Director",no awards no nominations,"NCIS,Dark Angel,Jamaica Man,Loving",1.88 m,"July 8, 1968","New York City, New York, USA"
"Actress,Producer",no awards no nominations,"The Diary of a Teenage Girl,The King of Staten Island,A Royal Night Out,Carrie Pilby",1.57 m,"March 7, 1992","London, England, UK"
"Actor,Producer,Writer",no awards no nominations,"Reno 911!,Night at the Museum,17 Again,I Love You, Man",1.73 m,"August 9, 1970","Chicago, Illinois, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Suspicion,Rebecca,Letter from an Unknown Woman,The Constant Nymph",(1.61 m,"October 22, 1917","Tokyo, Japan"
"Actor,Producer,Music Department",no awards no nominations,"Full House,Grandfathered,Fuller House,Thieves",3 m,"August 19, 1963","Cypress, California, USA"
"Actress,Director,Soundtrack",no awards no nominations,"Mystery, Alaska,Grounded for Life,Rules of Engagement,Bumblebee",1.70 m,"March 24, 1971","Seattle, Washington, USA"
"Actress,Producer,Additional Crew",no awards no nominations,"I Dream of Jeannie,Harper Valley P.T.A.,Voyage to the Bottom of the Sea,Sabrina the Teenage Witch",(1.62 m,August 23,"Tucson, Arizona, USA"
"Actor,Writer,Producer",no awards no nominations,"Parenthood,Spaceballs,Ghostbusters,The Adventures of Bob & Doug McKenzie: Strange Brew",1.68 m,"April 18, 1953","Toronto, Ontario, Canada"
Actress,no awards no nominations,"The Good Wife,13 Reasons Why,Sin City,Exploited",1.65 m,"February 10, 1994","Los Angeles, California, USA"
"Actress,Soundtrack",no awards no nominations,"The Beverly Hillbillies,Petticoat Junction,Will You Stop!,Hot Rhythm",1.57 m,"October 17, 1902","El Paso, Texas, USA"
"Actor,Writer,Director",no awards no nominations,"Jack Reacher,Ghost World,Charlie Wilson's War,My Best Friend's Wedding",(1.80 m,"June 27, 1976","Chicago, Illinois, USA"
"Actress,Soundtrack",no awards no nominations,"Margaret,Man on a Ledge,Succession,You Can Count on Me",(1.80 m,"September 7, 1957","Louisville, Kentucky, USA"
"Actress,Soundtrack",no awards no nominations,"The Jerk,Pennies from Heaven,Anastasia,American Playhouse",1.60 m,"February 28, 1948","New York City, New York, USA"
"Actress,Additional Crew",no awards no nominations,"Hellraiser,The L Word: Generation Q,Designated Survivor,Sense8",(1.78 m,January 15,"San Diego, California, USA"
"Actor,Writer,Soundtrack",no awards no nominations,"The Thirteenth Floor,The Long Kiss Goodnight,Scary Movie 4,Cinderella Man",(1.92 m,"August 18, 1964","Rye Brook, New York, USA"
"Actress,Producer,Director",no awards no nominations,"Beverly Hills, 90210,Mallrats,Heathers,Charmed",1.58 m,"April 12, 1971","Memphis, Tennessee, USA"
"Actress,Producer",no awards no nominations,"Jack Ryan,Daredevil,Altered Carbon,Cigarette Soup",1.70 m,"September 22, 1989","Riyadh, Saudi Arabia"
"Actor,Producer,Soundtrack",no awards no nominations,"The Nice Guys,Palo Alto,The Stanford Prison Experiment,Val (Duh)",1.73 m,"September 22, 1989","Riyadh, Saudi Arabia"
"Actress,Producer,Soundtrack",no awards no nominations,"Boardwalk Empire,The Family,Barbershop: The Next Cut,She's Gotta Have It",1.70 m,"August 20, 1988","Pittsburgh, Pennsylvania, USA"
"Producer,Director,Actor",no awards no nominations,"Domino,Unstoppable,True Romance,The Fan",(1.69 m,"June 21, 1944","North Shields, Northumberland, England, UK"
"Actress,Director,Producer",no awards no nominations,"Tommy Boy,Doc Hollywood,Stick It,Family Law",1.60 m,"February 9, 1965","New York City, New York, USA"
"Actor,Producer,Writer",no awards no nominations,"Mortal Kombat,Highlander,Fortress,Beowulf",(1.78 m,"March 29, 1957","Manhasset, New York, USA"
"Actress,Writer,Additional Crew",no awards no nominations,"The Passion of the Christ,Al cuore si comanda,L'ultimo bacio,A casa tutti bene",(1.59 m,"March 29, 1968","Rome, Lazio, Italy"
"Actress,Producer",no awards no nominations,"Armageddon,Chaos,Captain Power and the Soldiers of the Future,Stargate SG-1",1.65 m,"December 19, 1965","Toronto, Ontario, Canada"
Actress,no awards no nominations,"The Walking Dead,Grey's Anatomy,Mistresses,The Young and the Restless",1.73 m,"June 27, 1988","Long Island, New York, USA"
Actress,no awards no nominations,"Star Trek: Strange New Worlds,Skinford: Chapter Two,Home and Away,Playing for Keeps",(1.78 m,"March 26, 1992","Brisbane, Queensland"
"Actor,Producer,Writer",no awards no nominations,"Guardians of the Galaxy,Spy,Shaun of the Dead,John Wick: Chapter 2",(1.92 m,"July 10, 1972","Liverpool, England, UK"
"Actor,Director,Writer",no awards no nominations,"Easy Rider,Blue Velvet,Speed,Waterworld",(1.72 m,"May 17, 1936","Dodge City, Kansas, USA"
Actress,no awards no nominations,"Sex Education,Broadchurch,Pokémon: Detective Pikachu,C.B. Strike",,,
"Actress,Soundtrack",no awards no nominations,"Matilda the Musical,Don't Leave Home,Darklands,Spilt Milk",1.27 m,"September 26, 2009","Dublin, Ireland"
"Actress,Producer,Additional Crew",no awards no nominations,"Yellowjackets,Shameless,Zoe Gone,The Suite Life of Zack & Cody",1.55 m,"September 20, 1995","Scottsdale, Arizona, USA"
"Actor,Director,Producer",no awards no nominations,"Bone Tomahawk,Speed Racer,Lost,Vantage Point",(1.86 m,"July 14, 1966","Abington, Pennsylvania, USA"
"Actress,Soundtrack",no awards no nominations,"The Spy Who Loved Me,Maniac,April Fool's Day,The Golden Voyage of Sinbad",1.70 m,"January 16, 1949","Windsor, Berkshire, England, UK"
"Actress,Soundtrack",no awards no nominations,"Redeeming Love,Chilling Adventures of Sabrina,Stranger Things,The Power Couple",1.70 m,"March 18, 1998","Gainesville, Florida, USA"
"Actress,Soundtrack",no awards no nominations,"Bring It On,The Other Guys,She's Out of My League,The In-Laws",1.63 m,August 8,"Long Island, New York, USA"
"Actor,Director,Producer",no awards no nominations,"Sea of Death,True Romance,Beautiful Girls,The 6th Day",(1.92 m,"March 20, 1970","New York City, New York, USA"
"Actor,Producer,Director",no awards no nominations,"Hobo with a Shotgun,Blade Runner,Hitcher,Sin City",1.85 m,"January 23, 1944","Breukelen, Utrecht, Netherlands"
"Actress,Producer,Writer",no awards no nominations,"The Magicians,Paranormal Activity: The Ghost Dimension,Transcendence,The Vatican Tapes",1.60 m,"November 4, 1985","San Luis Obispo, California, USA"
"Actress,Writer,Soundtrack",no awards no nominations,"The Innkeepers,Aquamarine,The Last House on the Left",(1.66 m,"April 25, 1988","Woodland Hills, Los Angeles, California, USA"
"Actor,Producer,Director",no awards no nominations,"It's a Mad Mad Mad Mad World,Breakfast at Tiffany's,Babes in Arms,Night at the Museum",1.57 m,"September 23, 1920","Brooklyn, New York City, New York, USA"
"Actor,Producer,Writer",no awards no nominations,"Ready Player One,Mud,X-Men: Apocalypse,Joe",(1.72 m,"November 11, 1996","Palestine, Texas, USA"
"Actress,Composer",no awards no nominations,"Avatar: The Way of Water,Avatar 4,Avatar 3,Turning Red",1.63 m,"November 11, 1996","Palestine, Texas, USA"
"Actress,Writer",no awards no nominations,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe,Peep Show,Suzie Gold,Two and a Half Men",(1.78 m,"August 5, 1980","London, England, UK"
"Actor,Producer,Writer",no awards no nominations,"Ghostbusters,The Family Business,Ghostbusters II,The Crow",3 m,"December 17, 1945","Benton Harbor, Michigan, USA"
Actor,no awards no nominations,"About a Boy,Kick-Ass 2,Charlie St. Cloud,The Secret of Moonacre",1.73 m,"September 17, 1987","Westminster, London, England, UK"
"Actor,Writer,Director",no awards no nominations,"The Cutting Edge,Fire in the Sky,Two Tickets to Paradise,Megalopolis",3 m,November 14,"Shoreham, Long Island, New York, USA"
"Actress,Writer,Producer",no awards no nominations,"Two and a Half Men,God's Not Dead: A Light in Darkness,Shameless,Like a Country Song",1.73 m,April 19,"New Jersey, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Snatch,Lock, Stock and Two Smoking Barrels,The Midnight Meat Train,X-Men: The Last Stand",1.85 m,"January 5, 1965","Watford, Hertfordshire, England, UK"
