prof,awards,famous,height,dob,birthplace
"Actor,Producer,Additional Crew",no awards no nominations,"Gunsmoke,Them!,The Thing from Another World,The Alamo: Thirteen Days to Glory",2.01 m,"May 26, 1923","Minneapolis, Minnesota, USA"
"Actor,Producer,Director",no awards no nominations,"True Blood,The Double,Priest,Quills",(1.78 m,"October 11, 1969","Brentwood, Essex, England, UK"
"Actress,Director",no awards no nominations,"Rush Hour,Lone Star,La Bamba,The Incredibles",1.57 m,"September 23, 1959","Elizabeth, New Jersey, USA"
Actor,no awards no nominations,"Vikings,Void,Black '47,Game of Thrones",3 m,"September 23, 1959","Elizabeth, New Jersey, USA"
"Actress,Additional Crew,Producer",no awards no nominations,"L.A. Story,Taxi,Noises Off...,Johnny Dangerously",1.70 m,"April 6, 1952","Chicago, Illinois, USA"
"Actor,Writer,Producer",no awards no nominations,"Dallas Buyers Club,Garden Flower,The Proposal,Michael Clayton",1.73 m,"January 17, 1962","Kansas City, Missouri, USA"
"Actor,Producer,Writer",no awards no nominations,"The Usual Suspects,End of Days,A Few Good Men,The Whole Ten Yards",1.65 m,"October 30, 1957","San Francisco, California, USA"
"Actor,Producer,Executive",no awards no nominations,"Baby Boy,Furious 6,Fast & Furious 7,Transformers",(1.80 m,"December 30, 1978","Watts, Los Angeles, California, USA"
"Actress,Producer,Writer",no awards no nominations,"The American President,Little Giants,To Kill a Mockumentary,Ladies Man",1.65 m,"January 25, 1982","Glendale, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Zombies 3,School Spirits,Road to Bethlehem,Untitled Nativity Project",1.91 m,"March 6, 2001","Los Angeles, California, USA"
"Actor,Director,Producer",no awards no nominations,"Northern Exposure,Maze,Numb3rs,Quiz Show",(1.78 m,"September 21, 1962","New Rochelle, New York, USA"
"Actor,Writer,Producer",no awards no nominations,"Pearl,We Own This City,The Politician,Look Both Ways",1.93 m,"July 8, 1993","Philadelphia, Pennsylvania, USA"
"Actress,Soundtrack",no awards no nominations,"High Plains Drifter,The Godfather: Part II,Star Trek,The Outer Limits",1.63 m,"February 9, 1942","Santa Barbara, California, USA"
"Actress,Soundtrack",no awards no nominations,"Kyss Mig,Midsommar,Den allvarsamma leken,Tack för senast",(1.69 m,"September 18, 1979","Stockholm, Sweden"
"Actress,Soundtrack",no awards no nominations,"The Golden Girls,Stop! Or My Mom Will Shoot,Mannequin,Mask", (1.49 m,"July 25, 1923","Lower East Side, Manhattan, New York City, New York, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"The Many Saints of Newark,American Hustle,Disobedience,Face/Off",1.75 m,"June 28, 1972","Boston, Massachusetts, USA"
"Actress,Soundtrack",no awards no nominations,"Shallow Hal,The Most Wonderful Time of the Year,Baywatch,Titanic II",1.73 m,"March 16, 1978","Dallas, Texas, USA"
"Actor,Producer,Writer",no awards no nominations,"Crank: High Voltage,Reign Over Me,Pathology,Multiplicity",1.91 m,"March 20, 1948","Philadelphia, Pennsylvania, USA"
"Actress,Producer",no awards no nominations,"War,Rescue Me,The Collector,Dark Places",1.73 m,"September 30, 1967","Woodstock, Ontario, Canada"
"Actor,Writer,Director",no awards no nominations,"The Lincoln Lawyer,Mad Max: Fury Road,Fargo,Where the Wild Things Are",1.91 m,"February 12, 1979",Australia
"Actor,Additional Crew,Soundtrack",no awards no nominations,"The Lost Boys,Yli Laidan,Annie,Intolerable Cruelty",1.96 m,"July 21, 1943","Washington, District of Columbia, USA"
"Actress,Soundtrack",no awards no nominations,"Suzy,Libeled Lady,Red Dust,Dinner at Eight",1.55 m,"March 3, 1911","Kansas City, Missouri, USA"
"Actress,Soundtrack",no awards no nominations,"Diff'rent Strokes,Night Trap,Bikini Beach Race,Desperation Boulevard",1.57 m,"November 7, 1964","Maywood, California, USA"
Actress,no awards no nominations,"Mortal Kombat,Mortal Kombat: Annihilation,Licence to Kill,Spy Hard",(1.78 m,"March 27, 1967","Brooklyn, New York City, New York, USA"
"Producer,Actor,Music Department",no awards no nominations,"Sultan,Bajrangi Bhaijaan,Ek Tha Tiger,Bodyguard",(1.69 m,"December 27, 1965","Indore, Madhya Pradesh, India"
"Actor,Writer,Producer",no awards no nominations,"Grease,Taxi,Babylon 5,Jawbreaker",(1.87 m,"October 5, 1950","New York City, New York, USA"
"Actress,Second Unit Director or Assistant Director,Additional Crew",no awards no nominations,"Painkiller,Moonfall,X-Men: Apocalypse,Brick Mansions",(1.77 m,"October 5, 1985","Gehrden, Lower Saxony, Germany"
"Actor,Producer",no awards no nominations,"1883,The Terminal List,Designated Survivor,Sons of Anarchy",(1.89 m,"May 23, 1975","San Francisco, California, USA"
"Actor,Producer,Director",no awards no nominations,"Jackie Brown,The Descendants,Olympus Has Fallen,Mulholland Dr.",(1.76 m,"July 13, 1941","Rochester, New York, USA"
"Actor,Writer,Composer",no awards no nominations,"The Last of Us,Black Summer,Wynonna Earp,Daughter",(1.76 m,"July 13, 1941","Rochester, New York, USA"
Actress,no awards no nominations,"The 40 Year Old Virgin,Get Smart's Bruce and Lloyd Out of Control,Grey's Anatomy,Bagboy",1.70 m,"July 7, 1980","Kielce, Poland"
Actress,no awards no nominations,"The Personal History of David Copperfield,Uncle Vanya,Howards End,Harlots",1.70 m,"July 7, 1980","Kielce, Poland"
Actress,no awards no nominations,"Death in Paradise,Sprinter,Yardie,Sugar",1.70 m,"July 7, 1980","Kielce, Poland"
"Actress,Make-Up Department",no awards no nominations,"The Midnight Club,The Fall of the House of Usher,Scustin: The Killer,Steve Varley Show",1.70 m,"July 7, 1980","Kielce, Poland"
"Actor,Music Department,Producer",no awards no nominations,"Red Heat,K-9,Saturday Night Live,Retroactive",(1.80 m,"June 15, 1954","Chicago, Illinois, USA"
"Actor,Music Department,Producer",no awards no nominations,"The Sessions,Winter's Bone,Three Billboards Outside Ebbing, Missouri,Martha Marcy May Marlene",1.75 m,"September 11, 1959","Alexandria, Minnesota, USA"
"Actress,Soundtrack",no awards no nominations,"22 Jump Street,Fired Up!,The Amazing Spider-Man,The Fast and the Furious: Tokyo Drift",1.75 m,"October 7, 1986","Los Angeles, California, USA"
Actress,no awards no nominations,"Monsters,Ben Is Back,Panic,Modern Family",1.75 m,"October 7, 1986","Los Angeles, California, USA"
"Actor,Animation Department,Additional Crew",no awards no nominations,"The Lord of the Rings: The Return of the King,The Lord of the Rings: The Fellowship of the Ring,Brazil,Ratatouille",(1.66 m,"September 12, 1931","Goodmayes, Essex, England, UK"
Actress,no awards no nominations,"Enter the Void,A Walk to Remember,The Cider House Rules,Nurse 3-D",1.73 m,"September 3, 1984","New York City, New York, USA"
"Actor,Writer,Soundtrack",no awards no nominations,"Rick and Morty,Anchorman: The Legend of Ron Burgundy,Walk Hard: The Dewey Cox Story,21 Jump Street",1.73 m,"February 5, 1967","Memphis, Tennessee, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"The Golden Girls,Starship Troopers,The Golden Palace,Maude",1.63 m,"February 21, 1934","Healdton, Oklahoma, USA"
"Actor,Writer,Producer",no awards no nominations,"Crazy Ex-Girlfriend,Teenage Dirtbag,The River,Chasing Life",1.88 m,"March 4, 1985","Winfield, Illinois, USA"
"Actress,Music Department,Soundtrack",no awards no nominations,"Masters of Sex,American Crime Story,Unicorn Store,Frozen",1.63 m,"June 25, 1985","Denver, Colorado, USA"
"Actress,Producer,Writer",no awards no nominations,"Stir of Echoes,To Die For,The New Guy,Ghost World",(1.74 m,"July 25, 1961","New Haven, Connecticut, USA"
"Actress,Camera and Electrical Department,Producer",no awards no nominations,"Doctor Who,Broadchurch,Attack the Block,Venus",(1.67 m,"June 17, 1982","Skelmanthorpe, West Yorkshire, England, UK"
"Actress,Soundtrack",no awards no nominations,"Bubble Boy,Liar Liar,The Rules of Attraction,Cruel Intentions",1.63 m,"September 6, 1944","Omaha, Nebraska, USA"
"Actress,Writer,Director",no awards no nominations,"Doom Patrol,Anne Rice's Mayfair Witches,The Hunt,Ozark",1.68 m,September 17,"Texarkana, Arkansas, USA"
"Actress,Music Department,Soundtrack",no awards no nominations,"All in the Family,The Getaway,Five Easy Pieces,Gilmore Girls",1.55 m,"July 28, 1947","Portland, Oregon, USA"
"Actor,Director,Writer",no awards no nominations,"The Limey,The Adventures of Priscilla, Queen of the Desert,Song for Marion,The Adjustment Bureau",(1.78 m,"July 22, 1938","Stepney, London, England, UK"
"Actress,Director,Writer",no awards no nominations,"True Grit,Lincoln,Gifted,Burn After Reading",(1.69 m,"November 27, 1969","Los Angeles, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Star Trek: Deep Space Nine,Layer Cake,Under Siege,Con Air",(1.80 m,"May 30, 1953","Dublin, Ireland"
"Writer,Producer,Director",no awards no nominations,"Star Wars,THX 1138,American Graffiti,Raiders of the Lost Ark",1.70 m,"May 14, 1944","Modesto, California, USA"
"Actress,Writer,Producer",no awards no nominations,"Ready or Not,Orphan Black,The Originals,SGU Stargate Universe",(1.78 m,"September 10, 1985","Regina, Saskatchewan, Canada"
"Actor,Producer,Additional Crew",no awards no nominations,"Riddick,Apocalypto,The New World,Cold Pursuit",1.85 m,"May 8, 1955","Santa Fe, New Mexico, USA"
"Actress,Writer,Producer",no awards no nominations,"The Office,License to Wed,The Office: The Accountants,Tall Girl",1.55 m,"June 25, 1971","Lafayette, Louisiana, USA"
"Actor,Director,Producer",no awards no nominations,"Bob Hearts Abishola,Mom,El Camino: A Breaking Bad Movie,Breaking Bad",1.93 m,"November 1, 1981","Sacramento, California, USA"
"Actor,Additional Crew,Soundtrack",no awards no nominations,"The Frighteners,Re-Animator,Star Trek: Deep Space Nine,Would You Rather",1.70 m,"September 9, 1954","Oxnard, California, USA"
"Actor,Producer",no awards no nominations,"Mambo Italiano,Take This Waltz,Halloween: The Homecoming,The Marvelous Mrs. Maisel",1.85 m,"June 29, 1978","Hamilton, Ontario, Canada"
Actress,no awards no nominations,"Star Wars: Episode VI - Return of the Jedi,Scoop,For Elsie,Sunday Bloody Sunday",1.75 m,"February 13, 1933","Chelsea, London, England, UK"
"Actress,Producer",no awards no nominations,"The Good Wife,City of Tiny Lights,Remainder,Vera",1.70 m,"September 23, 1985","London, England, UK"
"Actress,Producer",no awards no nominations,"Live Free or Die Hard,Pin-Up,28 Days,24",1.70 m,"June 29, 1971","Taipei, Taiwan"
"Actress,Producer,Writer",no awards no nominations,"The Carol Burnett Show,Annie,Noises Off...,The Four Seasons",(1.69 m,"April 26, 1933","San Antonio, Texas, USA"
"Actress,Music Department,Soundtrack",no awards no nominations,"Eighth Year,Despicable Me 2,Despicable Me,Texas Chainsaw Massacre",1.65 m,"April 3, 2003","Riverside, California, USA"
Actor,no awards no nominations,"Doom,31,Kingsman: The Secret Service,Hannibal Rising",1.88 m,November 30,"Ystrad Mynach, Hengoed, Wales, UK"
Actress,no awards no nominations,"Grosse Pointe Blank,A League of Their Own,Tank Girl,Accepted",(1.77 m,"May 22, 1961","Brooklyn, New York City, New York, USA"
"Actress,Soundtrack",no awards no nominations,"Miracle on 34th Street,The Man Who Didn't Talk Too Much,The Parent Trap,Bagdad",1.73 m,"August 17, 1920","Ranelagh, County Dublin, Ireland, UK [now Ranelagh, Dublin, Republic of Ireland]"
Actress,no awards no nominations,"Westworld,The Leftovers,Manhattan,The Americans",(1.69 m,"October 19, 1980","Amsterdam, Noord-Holland, Netherlands"
Actress,no awards no nominations,"The Punisher,From Paris with Love,Son of God,Indian Summers",(1.64 m,"June 24, 1986","London, England, UK"
"Actress,Producer,Writer",no awards no nominations,"Girls Trip,Night School,Like a Boss,Keanu",1.68 m,"December 3, 1979","Los Angeles, California, USA"
"Actress,Director,Producer",no awards no nominations,"Babylon 5,Half Past Dead,Atlantis: The Lost Empire,Hexed",(1.77 m,"August 10, 1965","Glendale, California, USA"
"Actor,Producer,Writer",no awards no nominations,"Hook,But I'm a Cheerleader,Take the Lead,Hang Loose",(1.69 m,"August 29, 1975","Pittsburg, California, USA"
"Actress,Producer",no awards no nominations,"You're Next,Step Up 3D,Home and Away,Patrick",(1.69 m,"July 22, 1983","Sydney, New South Wales, Australia"
Actor,no awards no nominations,"Men in Black 3,Private Romeo,Russian Doll,Chicago P.D.",1.85 m,"February 4, 1988","Sarasota, Florida, USA"
"Actress,Additional Crew",no awards no nominations,"Cats & Dogs,The Secret of My Success,The Big Bang Theory,Sea of Love",2 m,"February 2, 1952","Brooklyn, New York City, New York, USA"
"Actor,Soundtrack",no awards no nominations,"The Magicians,Scandal,Iron Will,The Facts of Life",(1.78 m,"May 12, 1973","Los Angeles, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Focus,Dolly Parton's Heartstrings",1.88 m,1963,Australia
"Actress,Producer,Director",no awards no nominations,"ER,Life Goes On,A Goofy Movie,The Face on the Milk Carton",1.57 m,"October 16, 1975","Riverside, California, USA"
Actress,no awards no nominations,"House of Cards,Mr. Robot,Homeland,Better Call Saul",(1.78 m,November 19,"London, England, UK"
"Actor,Additional Crew,Producer",no awards no nominations,"Sideways,Spider-Man 3,Spider-Man: No Way Home,Easy A", (1.81 m,"June 17, 1960","Yolo, California, USA"
"Actor,Producer",no awards no nominations,"First Blood,Proof of Life,Session 9,NYPD Blue",3 m,"January 7, 1956","Forest Hills, New York, USA"
"Actress,Producer,Executive",no awards no nominations,"The Practice,Scary Movie 3,Happiness,An Unfinished Life",(1.78 m,"March 8, 1961","Caldwell, New Jersey, USA"
Actor,no awards no nominations,"Alias Grace,C.B. Strike,Showtrial,Game of Thrones",1.85 m,"August 27, 1988","Dundonald, County Down, Northern Ireland, UK"
Actress,no awards no nominations,"The Last Kingdom,Natt til 17.,Polaroid,Arctic Void",(1.69 m,"November 26, 1996","Kristiansand, Norway"
"Actor,Producer",no awards no nominations,"X: First Class,X-Men: Apocalypse,Hannah Montana: The Movie,Stoker",(1.76 m,"August 10, 1990","Fort Hood, Texas, USA"
"Actor,Additional Crew,Producer",no awards no nominations,"Wargames,Nine to Five,You've Got Mail,Tootsie",3 m,"January 3, 1932","Austin, Texas, USA"
"Actress,Producer,Additional Crew",no awards no nominations,"Memoirs of a Geisha,Man cheng jin dai huang jin jia,Raise the Red Lantern,Miami Vice",1.70 m,"December 31, 1965","Shenyang, China"
"Actor,Producer,Soundtrack",no awards no nominations,"Gosford Park,Gladiator,Dead Again,Anonymous",1.73 m,"October 22, 1938","Leytonstone, London, England, UK"
"Actor,Producer,Director",no awards no nominations,"Rat Race,The Whole Ten Yards,Flags of Our Fathers,Prison Break",(1.89 m,"September 30, 1969","Philadelphia, Pennsylvania, USA"
"Actress,Producer,Director",no awards no nominations,"Saving Zoë,Switched at Birth,Gilmore Girls: A Year in the Life,Dexter",(1.61 m,"October 31, 1992","Los Angeles, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"The Predator,Watchmen,Primeval: New World,Eureka",3 m,"October 20, 1980","Edmonton, Alberta, Canada"
Actress,no awards no nominations,"Jurassic Park,Tremors,The Lost World: Jurassic Park,Tremors 3: Back to Perfection",1.68 m,"September 11, 1979","Healdsburg, California, USA"
"Actress,Producer,Director",no awards no nominations,"Punky Brewster,Sabrina the Teenage Witch,Pumpkinhead II: Blood Wings,Wild Horses",1.55 m,"August 6, 1976","Glendora, California, USA"
"Actor,Writer,Soundtrack",no awards no nominations,"Annihilation,Doctor Strange,The Martian,Avengers: Infinity War",(1.78 m,"February 20, 1970","Eccles, England"
"Actress,Producer,Soundtrack",no awards no nominations,"Glee,The Wiz Live!,Glee: Director's Cut Pilot Episode,Dream",1.57 m,"February 15, 1986","Los Angeles, California, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Insidious: Chapter 3,Beautiful Boy,Good Girls Get High,Wreck-It Ralph",1.63 m,"December 6, 1996","Chicago, Illinois, USA"
"Actor,Producer",no awards no nominations,"The Mist,Cleaner,A Bird of the Air,Drop Dead Diva",(1.84 m,February 17,"Houston, Texas, USA"
"Actor,Producer",no awards no nominations,"Blindspot,Without Remorse,Agents of S.H.I.E.L.D.,7 Minutes",1.85 m,"April 17, 1985","Gold Coast, Queensland, Australia"
Actress,no awards no nominations,"Hated,Flashforward,Supernatural,Kids in America",(1.61 m,"January 8, 1981","San Francisco, California, USA"
Actress,no awards no nominations,"Planes, Trains & Automobiles,Eye in the Sky,True Crime,An Innocent Man",(1.61 m,"March 14, 1959","St. Paul, Minnesota, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Loving,Agents of S.H.I.E.L.D.,Passing,Breakfast on Pluto",1.60 m,"January 7, 1982","Addis Ababa, Ethiopia"
Actress,no awards no nominations,"Kara Para Ask,Cesur Ve Güzel,Istanbul Kirmizisi",1.73 m,"July 5, 1982","Istanbul, Turkey"
"Actor,Writer,Soundtrack",no awards no nominations,"Butch Cassidy and the Sundance Kid,The Addams Family,Star Trek,The Six Million Dollar Man",2.06 m,"July 31, 1932","Pittsburgh, Pennsylvania, USA"
"Actor,Director,Writer",no awards no nominations,"The Dark Knight,The Dark Knight Rises,Lost,Bates Motel",(1.77 m,"December 1, 1967","New York City, New York, USA"
"Writer,Producer,Director",no awards no nominations,"The Matrix,Bound,Cloud Atlas,The Matrix Reloaded", (1.79 m,"June 21, 1965","Chicago, Illinois, USA"
"Actress,Director,Soundtrack",no awards no nominations,"The Hustler,Carrie,Twin Peaks,The Faculty",,,
"Actress,Producer,Stunts",no awards no nominations,"The Exorcist,Savage Streets,Hell Night,Roller Boogie", (1.52 m,"January 22, 1959","St. Louis, Missouri, USA"
Actor,no awards no nominations,"Better,Wolfe", (1.52 m,"January 22, 1959","St. Louis, Missouri, USA"
"Actor,Additional Crew,Soundtrack",no awards no nominations,"Cool Hand Luke,Thunderbolt and Lightfoot,The Naked Gun 2½: The Smell of Fear,The Naked Gun: From the Files of Police Squad!",1.93 m,"February 18, 1925","New York City, New York, USA"
"Actor,Writer,Producer",no awards no nominations,"Ghosts,Young Sheldon,The Good Place,Trial & Error",1.93 m,"February 18, 1925","New York City, New York, USA"
"Actor,Producer,Director",no awards no nominations,"Lost,Scandal,The 100,MacGyver",(1.80 m,April 17,"Trujillo, Peru"
"Actress,Soundtrack",no awards no nominations,"A Series of Unfortunate Events,Teenage Mutant Ninja Turtles,Nine Lives,Supergirl",1.63 m,"March 12, 2003","New York City, New York, USA"
"Actress,Writer,Soundtrack",no awards no nominations,"A Streetcar Named Desire,Gone with the Wind,Waterloo Road,That Hamilton Woman",1.60 m,"November 5, 1913","Darjeeling, Bengal Presidency, British India [now West Bengal, India]"
"Actress,Director,Writer",no awards no nominations,"The Practice,Dude, Where's My Car?,Sugar & Spice,Whatever It Takes",1.57 m,"December 19, 1980","San Francisco, California, USA"
"Actress,Director,Soundtrack",no awards no nominations,"Scandal,Waitress,Mad Men",1.70 m,April 29,"Kodiak, Alaska, USA"
"Actress,Director,Writer",no awards no nominations,"Blow the Man Down,Medieval,The Beautiful Lie,The Slap",(1.74 m,June 5,"Sheffield, Yorkshire, England, UK"
"Actress,Writer,Producer",no awards no nominations,"Band Aid,Breaking Upwards,Arranged,Consumed",1.60 m,"September 1, 1982","New York City, New York, USA"
"Actor,Producer,Director",no awards no nominations,"Revenge of the Nerds,Escape from L.A.,The Lizzie McGuire Movie,Ghosts of Mars", (1.82 m,"March 24, 1954","Hollywood, Los Angeles, California, USA"
"Actress,Producer",no awards no nominations,"Resident Alien,Girls! Girls! Girls! Or: As Tammy Withers Away,Sneaky Pete,Once Upon a Time",,,
Actress,no awards no nominations,"Mission: Impossible - Rogue Nation,Rust Creek,Star Wars: The Last Jedi,Sea Fever",1.73 m,"December 19, 1993","London, England, UK"
Actress,no awards no nominations,"Gegen Die Wand,Die Fremde,Game of Thrones,Tatort",(1.63 m,"June 16, 1980","Heilbronn, Baden-Württemberg, West Germany"
"Actor,Producer,Additional Crew",no awards no nominations,"Thor: Ragnarok,Thor: Love and Thunder,Westworld,Thor: The Dark World",1.75 m,"November 5, 1980","Melbourne, Victoria, Australia"
"Actress,Soundtrack",no awards no nominations,"Forbidden Planet,Bad Day at Black Rock,The Satan Bug,Honey West",1.73 m,"September 16, 1930","Ossining, New York, USA"
"Actor,Director",no awards no nominations,"Super 8,Miracle,The Truman Show,Cellular",(1.91 m,"February 27, 1965","New York City, New York, USA"
"Actor,Director,Producer",no awards no nominations,"Red State,Tusk,Planet Terror,Kill Bill: Vol. 2",(1.86 m,"April 24, 1940","Corona, California, USA"
"Director,Actor,Additional Crew",no awards no nominations,"Everything Everywhere All at Once,Swiss Army Man,The Death of Dick Long,DJ Snake and Lil Jon: Turn Down for What",(1.86 m,"June 7, 1987","Birmingham, Alabama, USA"
"Actress,Producer,Writer",no awards no nominations,"Workin' Moms,It's Always Sunny in Philadelphia,Black-ish,Knocked Up",1.65 m,"April 28, 1981","Los Angeles, California, USA"
"Actor,Producer,Composer",no awards no nominations,"The Buddy Holly Story,Lethal Weapon,Point Break,Under Siege", (1.82 m,"June 29, 1944","Goose Creek, Texas, USA"
"Actress,Writer",no awards no nominations,"Sex/Life,Batwoman,Infinite,Krypton",(1.74 m,"September 20, 1994","London, England, UK"
Actress,no awards no nominations,"Amadeus,Hidalgo,The Funhouse,The John Larroquette Show",1.57 m,"May 2, 1962","Larchmont, New York, USA"
Actress,no awards no nominations,"Devious Maids,Star Trek: Picard,Party of Five,NCIS",1.57 m,"May 2, 1962","Larchmont, New York, USA"
"Actress,Additional Crew",no awards no nominations,"Masters of the Universe,Harley Davidson and the Marlboro Man,Commando,The Last Boy Scout",1.68 m,"May 27, 1957","Glendale, California, USA"
Actress,no awards no nominations,"L.A.'s Finest,False Positive,Entourage,Narcos: Mexico",1.73 m,"September 28, 1983","Chicopee, Massachusetts, USA"
Actress,no awards no nominations,"Sam McCloud,L.A. Law,Chosen Survivors,Star Trek",(1.66 m,"August 19, 1938","Brooklyn, New York City, New York, USA"
"Actress,Producer",no awards no nominations,"Caddyshack,Tron,Chips,Falcon Crest",1.70 m,"September 29, 1954","Chicago, Illinois, USA"
"Actor,Director,Producer",no awards no nominations,"Spotlight,Ant-Man,The Adjustment Bureau,Captain America: Civil War",(1.78 m,"August 13, 1962","Boston, Massachusetts, USA"
"Writer,Director,Producer",no awards no nominations,"The Fugitive,Pitch Black,Riddick,G.I. Jane",(1.78 m,"October 18, 1955","Los Angeles County, California, USA"
"Actor,Additional Crew",no awards no nominations,"The Crow,Showdown in Little Tokyo,Rapid Fire,Laser Mission",3 m,"February 1, 1965","Oakland, California, USA"
"Actress,Director,Producer",no awards no nominations,"Shazam!,Hawaii Five-0,Teenage Cocktail,A Good Old Fashioned Orgy",1.73 m,"August 19, 1978","Secaucus, New Jersey, USA"
"Actor,Soundtrack",no awards no nominations,"Downton Abbey,Downtown Abbey,The Libertine,Drop Dead Gorgeous",1.73 m,1961,"Scunthorpe, Lincolnshire, England, UK"
"Actor,Composer,Music Department",no awards no nominations,"The Stand,The Kill Team,Paper Towns,Palo Alto",(1.84 m,"December 17, 1994","Los Angeles, California, USA"
"Writer,Director,Producer",no awards no nominations,"Yi dai zong shi,Fa Yeung Nin Wah,2046,Chungking Express",3 m,"July 17, 1956","Shanghai, China"
"Actress,Soundtrack",no awards no nominations,"Cube 2: Hypercube,Maudie,Code 8,Cypher",1.68 m,"March 25, 1970","Spalding, Saskatchewan, Canada"
"Actor,Producer,Writer",no awards no nominations,"Crash,Hustle & Flow,Iron Man,Four Brothers",(1.84 m,"March 11, 1969","Chicago, Illinois, USA"
Actor,no awards no nominations,"The Hole,Wrong Turn,Ghost Ship,Dexter",(1.80 m,"October 19, 1976","Savannah, Georgia, USA"
Actress,no awards no nominations,"The Flash,The Guest,Grey's Anatomy,Commander and Chief",1.63 m,"June 24, 1985","Jackson, Mississippi, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"The Right Stuff,Watchmen,What We Do in the Shadows,Lady Bird",3 m,"July 8, 1986","Dallas, Texas, USA"
"Actor,Stunts,Soundtrack",no awards no nominations,"Spartacus,The Man Who Shot Liberty Valance,The Professionals,The Ten Commandments",1.93 m,"July 25, 1914","Los Angeles, California, USA"
"Actress,Soundtrack",no awards no nominations,"St. Elmo's Fire,Philomena,Turner & Hooch,Miracle Mile",1.68 m,"May 16, 1959","Phoenix, Arizona, USA"
"Actress,Producer,Executive",no awards no nominations,"Girls Trip,Scary Movie,Scary Movie 4,Law Abiding Citizen",1.63 m,"December 12, 1970","Washington, District of Columbia, USA"
"Actor,Producer,Stunts",no awards no nominations,"The Twilight Saga: Breaking Dawn - Part 2,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Eclipse,The Twilight Saga: New Moon",1.85 m,"March 15, 1985","Dickinson, North Dakota, USA"
